step,x_position,y_position,direction,speed,drivingMode,gameMode,frame,current_checkpoint,surface,reward,total_reward
13,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2288, 2288, 2288, 2288, 2288, 2288, 2288, 2288]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[337, 337, 337, 337, 337, 337, 337, 337]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[-1. -1. -1. -1. -1. -1. -1. -1.],0
14,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2287, 2287, 2287, 2287, 2287, 2287, 2287, 2287]","[0, 0, 0, 0, 0, 0, 0, 0]","[8, 8, 8, 8, 8, 8, 8, 8]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[341, 341, 341, 341, 341, 341, 341, 341]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
15,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2287, 2287, 2287, 2287, 2287, 2287, 2287, 2287]","[0, 0, 0, 0, 0, 0, 0, 0]","[16, 16, 16, 16, 16, 16, 16, 16]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[345, 345, 345, 345, 345, 345, 345, 345]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
16,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2286, 2286, 2286, 2286, 2286, 2286, 2286, 2286]","[1, 1, 1, 1, 1, 1, 1, 1]","[24, 24, 24, 24, 24, 24, 24, 24]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[349, 349, 349, 349, 349, 349, 349, 349]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
17,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2284, 2284, 2284, 2284, 2284, 2284, 2284, 2284]","[1, 1, 1, 1, 1, 1, 1, 1]","[32, 32, 32, 32, 32, 32, 32, 32]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[353, 353, 353, 353, 353, 353, 353, 353]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
18,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2282, 2282, 2282, 2282, 2282, 2282, 2282, 2282]","[1, 1, 1, 1, 1, 1, 1, 1]","[40, 40, 40, 40, 40, 40, 40, 40]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[357, 357, 357, 357, 357, 357, 357, 357]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
19,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2279, 2279, 2279, 2279, 2279, 2279, 2279, 2279]","[2, 2, 2, 2, 2, 2, 2, 2]","[48, 48, 48, 48, 48, 48, 48, 48]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[361, 361, 361, 361, 361, 361, 361, 361]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
20,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2276, 2276, 2276, 2276, 2276, 2276, 2276, 2276]","[3, 3, 3, 3, 3, 3, 3, 3]","[56, 56, 56, 56, 56, 56, 56, 56]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[365, 365, 365, 365, 365, 365, 365, 365]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
21,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2272, 2272, 2272, 2272, 2272, 2272, 2272, 2272]","[3, 3, 3, 3, 3, 3, 3, 3]","[64, 64, 64, 64, 64, 64, 64, 64]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[369, 369, 369, 369, 369, 369, 369, 369]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
22,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2268, 2268, 2268, 2268, 2268, 2268, 2268, 2268]","[4, 4, 4, 4, 4, 4, 4, 4]","[88, 88, 88, 88, 88, 88, 88, 88]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[373, 373, 373, 373, 373, 373, 373, 373]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
23,"[3713, 3713, 3713, 3713, 3713, 3713, 3713, 3713]","[2262, 2262, 2262, 2262, 2262, 2262, 2262, 2262]","[5, 5, 5, 5, 5, 5, 5, 5]","[112, 112, 112, 112, 112, 112, 112, 112]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[377, 377, 377, 377, 377, 377, 377, 377]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
24,"[3714, 3714, 3714, 3714, 3714, 3714, 3714, 3714]","[2255, 2255, 2255, 2255, 2255, 2255, 2255, 2255]","[6, 6, 6, 6, 6, 6, 6, 6]","[134, 134, 134, 134, 134, 134, 134, 134]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[381, 381, 381, 381, 381, 381, 381, 381]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
25,"[3715, 3715, 3715, 3715, 3715, 3715, 3715, 3715]","[2246, 2246, 2246, 2246, 2246, 2246, 2246, 2246]","[7, 7, 7, 7, 7, 7, 7, 7]","[150, 150, 150, 150, 150, 150, 150, 150]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[385, 385, 385, 385, 385, 385, 385, 385]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
26,"[3717, 3717, 3717, 3717, 3717, 3717, 3717, 3717]","[2236, 2236, 2236, 2236, 2236, 2236, 2236, 2236]","[9, 9, 9, 9, 9, 9, 9, 9]","[166, 166, 166, 166, 166, 166, 166, 166]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[389, 389, 389, 389, 389, 389, 389, 389]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
27,"[3719, 3719, 3719, 3719, 3719, 3719, 3719, 3719]","[2226, 2226, 2226, 2226, 2226, 2226, 2226, 2226]","[12, 12, 12, 12, 12, 12, 12, 12]","[182, 182, 182, 182, 182, 182, 182, 182]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[393, 393, 393, 393, 393, 393, 393, 393]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
28,"[3723, 3723, 3723, 3723, 3723, 3723, 3723, 3723]","[2215, 2215, 2215, 2215, 2215, 2215, 2215, 2215]","[16, 16, 16, 16, 16, 16, 16, 16]","[202, 202, 202, 202, 202, 202, 202, 202]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[397, 397, 397, 397, 397, 397, 397, 397]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
29,"[3728, 3728, 3728, 3728, 3728, 3728, 3728, 3728]","[2203, 2203, 2203, 2203, 2203, 2203, 2203, 2203]","[21, 21, 21, 21, 21, 21, 21, 21]","[234, 234, 234, 234, 234, 234, 234, 234]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[401, 401, 401, 401, 401, 401, 401, 401]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
30,"[3737, 3737, 3737, 3737, 3737, 3737, 3737, 3737]","[2190, 2190, 2190, 2190, 2190, 2190, 2190, 2190]","[26, 26, 26, 26, 26, 27, 26, 27]","[260, 260, 260, 260, 260, 254, 260, 254]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[405, 405, 405, 405, 405, 405, 405, 405]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
31,"[3748, 3748, 3748, 3748, 3748, 3747, 3748, 3747]","[2177, 2177, 2177, 2177, 2177, 2177, 2177, 2177]","[31, 31, 31, 31, 31, 32, 31, 32]","[308, 308, 308, 308, 308, 298, 308, 298]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[409, 409, 409, 409, 409, 409, 409, 409]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
32,"[3762, 3762, 3762, 3762, 3762, 3762, 3762, 3762]","[2163, 2163, 2163, 2163, 2162, 2164, 2163, 2164]","[37, 37, 37, 37, 36, 37, 37, 37]","[356, 356, 356, 356, 356, 346, 356, 346]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[413, 413, 413, 413, 413, 413, 413, 413]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
33,"[3781, 3781, 3781, 3781, 3781, 3780, 3781, 3780]","[2149, 2149, 2149, 2149, 2148, 2151, 2149, 2151]","[42, 42, 42, 42, 41, 43, 42, 43]","[404, 404, 404, 404, 404, 394, 404, 394]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[417, 417, 417, 417, 417, 417, 417, 417]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
34,"[3804, 3804, 3804, 3804, 3804, 3803, 3804, 3803]","[2136, 2136, 2136, 2136, 2135, 2139, 2136, 2139]","[48, 48, 48, 48, 47, 48, 48, 48]","[452, 452, 452, 452, 452, 442, 452, 442]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[421, 421, 421, 421, 421, 421, 421, 421]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
35,"[3830, 3830, 3830, 3830, 3829, 3829, 3830, 3829]","[2122, 2122, 2122, 2122, 2121, 2126, 2122, 2126]","[53, 53, 53, 53, 52, 54, 53, 54]","[484, 484, 484, 484, 484, 478, 484, 478]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[425, 425, 425, 425, 425, 425, 425, 425]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
36,"[3857, 3857, 3857, 3857, 3856, 3856, 3857, 3856]","[2108, 2108, 2108, 2108, 2106, 2113, 2108, 2113]","[59, 59, 59, 59, 58, 59, 59, 59]","[516, 516, 516, 516, 516, 510, 516, 510]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[429, 429, 429, 429, 429, 429, 429, 429]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
37,"[3886, 3886, 3886, 3886, 3885, 3886, 3886, 3886]","[2093, 2093, 2093, 2093, 2091, 2100, 2093, 2100]","[64, 64, 64, 64, 63, 65, 64, 65]","[548, 548, 548, 548, 548, 542, 548, 542]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[433, 433, 433, 433, 433, 433, 433, 433]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
38,"[3917, 3917, 3917, 3917, 3917, 3917, 3917, 3917]","[2078, 2077, 2078, 2078, 2077, 2086, 2078, 2086]","[69, 69, 69, 69, 68, 70, 69, 70]","[532, 548, 532, 532, 532, 526, 532, 526]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[437, 437, 437, 437, 437, 437, 437, 437]","[0, 0, 0, 0, 0, 0, 0, 0]","[84, 84, 84, 84, 84, 84, 84, 84]",[-1. -1. -1. -1. -1. -1. -1. -1.],0
39,"[3949, 3949, 3948, 3948, 3949, 3948, 3948, 3948]","[2067, 2066, 2068, 2068, 2069, 2077, 2068, 2077]","[74, 74, 74, 74, 73, 75, 74, 75]","[548, 516, 532, 532, 548, 542, 532, 542]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[441, 441, 441, 441, 441, 441, 441, 441]","[0, 0, 0, 0, 0, 0, 0, 0]","[84, 84, 84, 84, 84, 84, 84, 84]",[-1. -1. -1. -1. -1. -1. -1. -1.],0
40,"[3982, 3979, 3981, 3981, 3983, 3982, 3981, 3982]","[2058, 2056, 2060, 2060, 2063, 2069, 2060, 2069]","[80, 80, 80, 80, 78, 80, 80, 80]","[580, 518, 564, 564, 580, 574, 564, 574]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[445, 445, 445, 445, 445, 445, 445, 445]","[0, 0, 0, 0, 0, 0, 0, 0]","[84, 84, 84, 84, 84, 84, 84, 84]",[-1. -1. -1. -1. -1. -1. -1. -1.],0
41,"[4018, 4011, 4016, 4016, 4019, 4018, 4016, 4018]","[2048, 2046, 2052, 2052, 2058, 2061, 2052, 2061]","[85, 85, 85, 85, 83, 85, 85, 85]","[596, 550, 588, 588, 596, 594, 588, 594]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[449, 449, 449, 449, 449, 449, 449, 449]","[0, 0, 0, 0, 0, 0, 0, 0]","[84, 84, 84, 84, 84, 84, 84, 84]",[-1. -1. -1. -1. -1. -1. -1. -1.],0
42,"[4054, 4045, 4053, 4053, 4056, 4054, 4053, 4054]","[2041, 2038, 2047, 2047, 2055, 2055, 2047, 2055]","[90, 90, 89, 89, 88, 90, 89, 90]","[592, 582, 584, 584, 592, 590, 584, 590]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[453, 453, 453, 453, 453, 453, 453, 453]","[0, 0, 0, 0, 0, 0, 0, 0]","[84, 84, 84, 84, 84, 84, 84, 84]",[-1. -1. -1. -1. -1. -1. -1. -1.],0
43,"[4058, 4063, 4057, 4057, 4047, 4058, 4057, 4058]","[2036, 2034, 2043, 2043, 2053, 2052, 2043, 2052]","[94, 95, 94, 94, 93, 95, 94, 95]","[304, 299, 588, 588, 592, 301, 588, 301]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[457, 457, 457, 457, 457, 457, 457, 457]","[0, 0, 0, 0, 0, 0, 0, 0]","[84, 84, 84, 84, 84, 84, 84, 84]",[-1. -1. -1. -1. -1. -1. -1. -1.],0
44,"[4040, 4044, 4039, 4039, 4028, 4040, 4039, 4040]","[2031, 2030, 2039, 2039, 2051, 2048, 2039, 2048]","[99, 99, 99, 99, 97, 100, 99, 100]","[304, 299, 298, 298, 297, 301, 298, 301]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[461, 461, 461, 461, 461, 461, 461, 461]","[0, 0, 0, 0, 0, 0, 0, 0]","[84, 84, 84, 84, 84, 84, 84, 84]",[-1. -1. -1. -1. -1. -1. -1. -1.],0
45,"[4022, 4026, 4021, 4021, 4011, 4022, 4021, 4022]","[2026, 2027, 2035, 2035, 2048, 2044, 2035, 2044]","[104, 104, 104, 104, 102, 104, 104, 104]","[203, 303, 217, 217, 131, 200, 217, 200]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[465, 465, 465, 465, 465, 465, 465, 465]","[0, 0, 0, 0, 0, 0, 0, 0]","[84, 84, 84, 84, 84, 84, 84, 84]",[-1. -1. -1. -1. -1. -1. -1. -1.],0
46,"[4017, 4015, 4015, 4015, 4009, 4017, 4015, 4017]","[2024, 2022, 2034, 2034, 2051, 2042, 2034, 2042]","[106, 109, 109, 109, 107, 106, 109, 106]","[134, 141, 144, 144, 147, 133, 144, 133]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[469, 469, 469, 469, 469, 469, 469, 469]","[0, 0, 0, 0, 0, 0, 0, 0]","[84, 84, 84, 84, 84, 84, 84, 84]",[-1. -1. -1. -1. -1. -1. -1. -1.],0
47,"[4021, 4019, 4019, 4019, 4014, 4021, 4019, 4021]","[2032, 2030, 2042, 2042, 2060, 2050, 2042, 2050]","[106, 114, 113, 113, 112, 107, 113, 107]","[150, 157, 160, 160, 163, 149, 160, 149]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[473, 473, 473, 473, 473, 473, 473, 473]","[0, 0, 0, 0, 0, 0, 0, 0]","[84, 84, 84, 84, 84, 84, 84, 84]",[-1. -1. -1. -1. -1. -1. -1. -1.],0
48,"[4026, 4022, 4022, 4022, 4017, 4026, 4022, 4026]","[2040, 2040, 2052, 2052, 2070, 2058, 2052, 2058]","[108, 119, 118, 118, 116, 108, 118, 108]","[166, 173, 176, 176, 179, 165, 176, 165]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[477, 477, 477, 477, 477, 477, 477, 477]","[0, 0, 0, 0, 0, 0, 0, 0]","[84, 84, 84, 84, 84, 84, 84, 84]",[-1. -1. -1. -1. -1. -1. -1. -1.],0
49,"[4031, 4024, 4024, 4024, 4020, 4030, 4024, 4030]","[2050, 2051, 2063, 2063, 2081, 2068, 2063, 2068]","[110, 123, 123, 123, 121, 110, 123, 110]","[182, 173, 192, 192, 195, 181, 192, 181]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[481, 481, 481, 481, 481, 481, 481, 481]","[0, 0, 0, 0, 0, 0, 0, 0]","[84, 84, 84, 84, 84, 84, 84, 84]",[-1. -1. -1. -1. -1. -1. -1. -1.],0
50,"[4036, 4025, 4025, 4025, 4022, 4035, 4025, 4035]","[2060, 2061, 2076, 2076, 2094, 2079, 2076, 2079]","[113, 128, 128, 128, 126, 113, 128, 113]","[202, 173, 224, 224, 227, 201, 224, 201]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[485, 485, 485, 485, 485, 485, 485, 485]","[0, 0, 0, 0, 0, 0, 0, 0]","[84, 84, 84, 84, 84, 84, 84, 84]",[-1. -1. -1. -1. -1. -1. -1. -1.],0
