step,x_position,y_position,direction,speed,drivingMode,gameMode,frame,current_checkpoint,surface,reward,total_reward
13,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2288, 2288, 2288, 2288, 2288, 2288, 2288, 2288]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[337, 337, 337, 337, 337, 337, 337, 337]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[-1. -1. -1. -1. -1. -1. -1. -1.],0
14,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2287, 2287, 2287, 2287, 2287, 2287, 2287, 2287]","[0, 0, 0, 0, 0, 0, 0, 0]","[8, 8, 8, 8, 8, 8, 8, 8]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[341, 341, 341, 341, 341, 341, 341, 341]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
15,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2287, 2287, 2287, 2287, 2287, 2287, 2287, 2287]","[0, 0, 0, 0, 0, 0, 0, 0]","[16, 16, 16, 16, 16, 16, 16, 16]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[345, 345, 345, 345, 345, 345, 345, 345]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
16,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2286, 2286, 2286, 2286, 2286, 2286, 2286, 2286]","[0, 0, 0, 0, 0, 0, 0, 0]","[24, 24, 24, 24, 24, 24, 24, 24]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[349, 349, 349, 349, 349, 349, 349, 349]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
17,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2284, 2284, 2284, 2284, 2284, 2284, 2284, 2284]","[0, 0, 0, 0, 0, 0, 0, 0]","[32, 32, 32, 32, 32, 32, 32, 32]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[353, 353, 353, 353, 353, 353, 353, 353]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
18,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2282, 2282, 2282, 2282, 2282, 2282, 2282, 2282]","[0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 40, 40, 40, 40, 40]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[357, 357, 357, 357, 357, 357, 357, 357]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
19,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2279, 2279, 2279, 2279, 2279, 2279, 2279, 2279]","[0, 0, 0, 0, 0, 0, 0, 0]","[48, 48, 48, 48, 48, 48, 48, 48]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[361, 361, 361, 361, 361, 361, 361, 361]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
20,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2276, 2276, 2276, 2276, 2276, 2276, 2276, 2276]","[0, 0, 0, 0, 0, 0, 0, 0]","[56, 56, 56, 56, 56, 56, 56, 56]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[365, 365, 365, 365, 365, 365, 365, 365]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
21,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2272, 2272, 2272, 2272, 2272, 2272, 2272, 2272]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[369, 369, 369, 369, 369, 369, 369, 369]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
22,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2268, 2268, 2268, 2268, 2268, 2268, 2268, 2268]","[0, 0, 0, 0, 0, 0, 0, 0]","[88, 88, 88, 88, 88, 88, 88, 88]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[373, 373, 373, 373, 373, 373, 373, 373]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
23,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2262, 2262, 2262, 2262, 2262, 2262, 2262, 2262]","[0, 0, 0, 0, 0, 0, 0, 0]","[112, 112, 112, 112, 112, 112, 112, 112]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[377, 377, 377, 377, 377, 377, 377, 377]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
24,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2254, 2254, 2254, 2254, 2254, 2254, 2254, 2254]","[0, 0, 0, 0, 0, 0, 0, 0]","[134, 134, 134, 134, 134, 134, 134, 134]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[381, 381, 381, 381, 381, 381, 381, 381]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
25,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2246, 2246, 2246, 2246, 2246, 2246, 2246, 2246]","[0, 0, 0, 0, 0, 0, 0, 0]","[150, 150, 150, 150, 150, 150, 150, 150]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[385, 385, 385, 385, 385, 385, 385, 385]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
26,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2236, 2236, 2236, 2236, 2236, 2236, 2236, 2236]","[0, 0, 0, 0, 0, 0, 0, 0]","[166, 166, 166, 166, 166, 166, 166, 166]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[389, 389, 389, 389, 389, 389, 389, 389]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
27,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2225, 2225, 2225, 2225, 2225, 2225, 2225, 2225]","[0, 0, 0, 0, 0, 0, 0, 0]","[182, 182, 182, 182, 182, 182, 182, 182]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[393, 393, 393, 393, 393, 393, 393, 393]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
28,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2214, 2214, 2214, 2214, 2214, 2214, 2214, 2214]","[0, 0, 0, 0, 0, 0, 0, 0]","[202, 202, 202, 202, 202, 202, 202, 202]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[397, 397, 397, 397, 397, 397, 397, 397]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
29,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200]","[0, 0, 0, 0, 0, 0, 0, 0]","[234, 234, 234, 234, 234, 234, 234, 234]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[401, 401, 401, 401, 401, 401, 401, 401]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
30,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2185, 2185, 2185, 2185, 2185, 2185, 2185, 2185]","[0, 0, 0, 0, 0, 0, 0, 0]","[270, 270, 270, 270, 270, 270, 270, 270]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[405, 405, 405, 405, 405, 405, 405, 405]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
31,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2167, 2167, 2167, 2167, 2167, 2167, 2167, 2167]","[0, 0, 0, 0, 0, 0, 0, 0]","[318, 318, 318, 318, 318, 318, 318, 318]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[409, 409, 409, 409, 409, 409, 409, 409]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
32,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2147, 2147, 2147, 2147, 2147, 2147, 2147, 2147]","[0, 0, 0, 0, 0, 0, 0, 0]","[309, 328, 309, 309, 328, 309, 309, 328]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[413, 413, 413, 413, 413, 413, 413, 413]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
33,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2129, 2127, 2129, 2129, 2127, 2129, 2129, 2127]","[0, 0, 0, 0, 0, 0, 0, 0]","[281, 300, 281, 281, 300, 281, 281, 300]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[417, 417, 417, 417, 417, 417, 417, 417]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
34,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2112, 2109, 2112, 2112, 2109, 2112, 2112, 2109]","[0, 0, 0, 0, 0, 0, 0, 0]","[253, 272, 253, 253, 272, 253, 253, 272]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[421, 421, 421, 421, 421, 421, 421, 421]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
35,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2096, 2092, 2096, 2096, 2092, 2096, 2096, 2092]","[0, 0, 0, 0, 0, 0, 0, 0]","[237, 282, 237, 237, 301, 237, 237, 301]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[425, 425, 425, 425, 425, 425, 425, 425]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
36,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2082, 2074, 2082, 2082, 2073, 2082, 2082, 2072]","[0, 0, 0, 0, 0, 0, 0, 0]","[221, 273, 221, 221, 292, 221, 221, 311]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[429, 429, 429, 429, 429, 429, 429, 429]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
37,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2069, 2058, 2069, 2069, 2055, 2069, 2069, 2053]","[0, 0, 0, 0, 0, 0, 0, 0]","[205, 248, 205, 205, 264, 205, 205, 283]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[433, 433, 433, 433, 433, 433, 433, 433]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
38,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2056, 2043, 2056, 2056, 2039, 2056, 2056, 2036]","[0, 0, 0, 0, 0, 0, 0, 0]","[189, 232, 189, 189, 242, 189, 189, 255]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[437, 437, 437, 437, 437, 437, 437, 437]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
39,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2045, 2029, 2045, 2045, 2025, 2045, 2045, 2021]","[0, 0, 0, 0, 0, 0, 0, 0]","[173, 216, 173, 173, 226, 173, 173, 239]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[441, 441, 441, 441, 441, 441, 441, 441]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
40,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2034, 2016, 2034, 2034, 2011, 2034, 2034, 2006]","[0, 0, 0, 0, 0, 0, 0, 0]","[157, 200, 157, 157, 210, 157, 157, 223]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[445, 445, 445, 445, 445, 445, 445, 445]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
41,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2025, 2004, 2025, 2025, 1998, 2025, 2025, 1993]","[0, 0, 0, 0, 0, 0, 0, 0]","[141, 184, 141, 141, 194, 141, 141, 207]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[449, 449, 449, 449, 449, 449, 449, 449]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
42,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2016, 1993, 2017, 2017, 1986, 2017, 2016, 1980]","[0, 0, 0, 0, 0, 0, 0, 0]","[149, 168, 141, 141, 178, 141, 149, 191]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[453, 453, 453, 453, 453, 453, 453, 453]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
43,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2007, 1983, 2007, 2007, 1976, 2007, 2007, 1969]","[0, 0, 0, 0, 0, 0, 0, 0]","[165, 152, 157, 157, 162, 157, 165, 175]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[457, 457, 457, 457, 457, 457, 457, 457]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
44,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[1996, 1974, 1997, 1997, 1966, 1997, 1996, 1958]","[0, 0, 0, 0, 0, 0, 0, 0]","[181, 136, 173, 173, 146, 173, 181, 159]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[461, 461, 461, 461, 461, 461, 461, 461]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
45,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[1984, 1965, 1986, 1986, 1957, 1986, 1984, 1949]","[0, 0, 0, 0, 0, 0, 0, 0]","[201, 136, 189, 189, 154, 189, 201, 159]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[465, 465, 465, 465, 465, 465, 465, 465]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
46,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[1971, 1957, 1974, 1974, 1947, 1974, 1972, 1938]","[0, 0, 0, 0, 0, 0, 0, 0]","[209, 152, 181, 181, 170, 181, 197, 175]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[469, 469, 469, 469, 469, 469, 469, 469]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
47,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[1959, 1947, 1964, 1964, 1936, 1964, 1959, 1927]","[0, 0, 0, 0, 0, 0, 0, 0]","[217, 168, 165, 165, 186, 165, 217, 191]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[473, 473, 473, 473, 473, 473, 473, 473]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
48,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[1944, 1936, 1954, 1953, 1924, 1953, 1945, 1915]","[0, 0, 0, 0, 0, 0, 0, 0]","[249, 184, 165, 173, 210, 173, 249, 219]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[477, 477, 477, 477, 477, 477, 477, 477]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
49,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[1929, 1924, 1943, 1942, 1910, 1942, 1929, 1900]","[0, 0, 0, 0, 0, 0, 0, 0]","[242, 208, 181, 189, 242, 189, 255, 251]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[481, 481, 481, 481, 481, 481, 481, 481]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
50,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[1914, 1910, 1931, 1930, 1894, 1930, 1913, 1884]","[0, 0, 0, 0, 0, 0, 0, 0]","[226, 240, 201, 217, 282, 217, 239, 295]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[485, 485, 485, 485, 485, 485, 485, 485]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
