step,kart1_X,kart1_Y,kart1_direction,kart1_speed,DrivingMode,GameMode,getFrame,current_checkpoint,surface,reward,total_reward
101,3712,2278,1,38,6,2,383,29,64,1.0,-2.0
102,3712,2278,1,40,6,2,384,29,64,1.0,-1.0
103,3712,2277,1,42,6,2,385,29,64,1.0,0.0
104,3712,2277,1,44,6,2,386,29,64,1.0,1.0
105,3712,2276,1,46,6,2,387,29,64,1.0,2.0
106,3712,2275,2,48,6,2,388,29,64,1.0,3.0
107,3712,2275,1,44,6,2,389,29,64,1.0,4.0
108,3712,2274,1,46,6,2,390,29,64,1.0,5.0
109,3712,2273,1,48,6,2,391,29,64,1.0,6.0
110,3712,2272,1,50,6,2,392,29,64,1.0,7.0
111,3712,2272,1,52,6,2,393,29,64,1.0,8.0
112,3712,2271,1,54,6,2,394,29,64,1.0,9.0
113,3712,2270,1,56,6,2,395,29,64,1.0,10.0
114,3712,2269,1,58,6,2,396,29,64,1.0,11.0
115,3712,2268,1,54,6,2,397,29,64,1.0,12.0
116,3712,2267,1,56,6,2,398,29,64,1.0,13.0
117,3712,2267,1,58,6,2,399,29,64,1.0,14.0
118,3712,2266,1,60,6,2,400,29,64,1.0,15.0
119,3712,2265,1,62,6,2,401,29,64,1.0,16.0
120,3712,2264,1,64,6,2,402,29,64,1.0,17.0
121,3712,2263,1,60,6,2,403,29,64,1.0,18.0
122,3712,2262,1,62,6,2,404,29,64,1.0,19.0
123,3712,2261,1,64,6,2,405,29,64,1.0,20.0
124,3712,2260,1,70,6,2,406,29,64,1.0,21.0
125,3712,2259,1,76,6,2,407,29,64,1.0,22.0
126,3712,2258,1,82,6,2,408,29,64,1.0,23.0
127,3712,2256,1,88,6,2,409,29,64,1.0,24.0
128,3712,2255,1,94,6,2,410,29,64,1.0,25.0
129,3712,2254,1,100,6,2,411,29,64,1.0,26.0
130,3712,2252,1,106,6,2,412,29,64,1.0,27.0
131,3712,2250,1,112,6,2,413,29,64,1.0,28.0
132,3712,2249,1,108,6,2,414,29,64,1.0,29.0
133,3712,2247,1,114,6,2,415,29,64,1.0,30.0
134,3712,2245,1,110,6,2,416,29,64,1.0,31.0
135,3712,2244,1,116,6,2,417,29,64,1.0,32.0
136,3712,2242,1,122,6,2,418,29,64,1.0,33.0
137,3712,2240,1,118,6,2,419,29,64,1.0,34.0
138,3712,2238,1,124,6,2,420,0,64,1.0,35.0
139,3712,2236,1,130,6,2,421,0,64,1.0,36.0
140,3712,2234,0,134,6,2,422,0,64,1.0,37.0
141,3712,2232,0,138,6,2,423,0,64,1.0,38.0
142,3712,2230,0,142,6,2,424,0,64,1.0,39.0
143,3712,2228,1,138,6,2,425,0,64,1.0,40.0
144,3712,2226,1,142,6,2,426,0,64,1.0,41.0
145,3712,2223,1,146,6,2,427,0,64,1.0,42.0
146,3712,2221,1,150,6,2,428,0,64,1.0,43.0
147,3712,2219,1,154,6,2,429,0,64,1.0,44.0
148,3712,2216,1,150,6,2,430,0,64,1.0,45.0
149,3712,2214,1,154,6,2,431,0,64,1.0,46.0
150,3712,2212,1,158,6,2,432,0,64,1.0,47.0
151,3712,2209,1,162,6,2,433,0,64,1.0,48.0
152,3712,2207,1,166,6,2,434,0,64,1.0,49.0
153,3712,2204,1,170,6,2,435,0,64,1.0,50.0
154,3712,2201,1,174,6,2,436,0,64,1.0,51.0
155,3712,2199,1,178,6,2,437,0,64,1.0,52.0
156,3712,2196,1,182,6,2,438,0,64,1.0,53.0
157,3712,2193,1,178,6,2,439,0,64,1.0,54.0
158,3712,2190,1,182,6,2,440,0,64,1.0,55.0
159,3712,2188,0,178,6,2,441,0,64,1.0,56.0
160,3712,2185,0,182,6,2,442,0,64,1.0,57.0
161,3712,2182,0,186,6,2,443,0,64,1.0,58.0
162,3712,2179,0,190,6,2,444,0,64,1.0,59.0
163,3712,2176,0,194,6,2,445,0,64,1.0,60.0
164,3712,2173,0,202,6,2,446,0,64,1.0,61.0
165,3712,2170,0,198,6,2,447,0,64,1.0,62.0
166,3712,2167,0,206,6,2,448,0,64,1.0,63.0
167,3712,2164,0,214,6,2,449,0,64,1.0,64.0
168,3712,2160,0,222,6,2,450,0,64,1.0,65.0
169,3712,2157,0,230,6,2,451,0,64,1.0,66.0
170,3712,2153,0,238,6,2,452,0,64,1.0,67.0
171,3712,2150,0,246,6,2,453,0,64,1.0,68.0
172,3712,2146,0,242,6,2,454,0,64,1.0,69.0
173,3712,2142,0,250,6,2,455,0,64,1.0,70.0
174,3712,2138,0,246,6,2,456,0,64,1.0,71.0
175,3712,2134,0,254,6,2,457,0,64,1.0,72.0
176,3712,2130,1,262,6,2,458,0,64,1.0,73.0
177,3712,2126,1,274,6,2,459,0,64,1.0,74.0
178,3712,2122,1,268,6,2,460,0,64,1.0,75.0
179,3712,2118,1,280,6,2,461,0,64,1.0,76.0
180,3712,2113,2,274,6,2,462,0,64,1.0,77.0
181,3712,2109,2,286,6,2,463,0,64,1.0,78.0
182,3713,2105,2,298,6,2,464,0,64,1.0,79.0
183,3713,2100,2,292,6,2,465,0,64,1.0,80.0
184,3713,2096,2,286,6,2,466,0,64,1.0,81.0
185,3713,2091,2,280,6,2,467,0,64,1.0,82.0
186,3713,2087,2,292,6,2,468,0,64,1.0,83.0
187,3714,2082,2,304,6,2,469,0,64,1.0,84.0
188,3714,2077,2,316,6,2,470,0,64,1.0,85.0
189,3714,2073,3,328,6,2,471,0,64,1.0,86.0
190,3714,2067,3,340,6,2,472,0,64,1.0,87.0
191,3715,2062,3,334,6,2,473,0,64,1.0,88.0
192,3715,2057,3,328,6,2,474,0,64,1.0,89.0
193,3715,2052,3,340,6,2,475,0,64,1.0,90.0
194,3716,2047,3,334,6,2,476,0,64,1.0,91.0
195,3716,2041,3,328,6,2,477,0,64,1.0,92.0
196,3716,2036,3,322,6,2,478,0,64,1.0,93.0
197,3717,2031,3,334,6,2,479,0,64,1.0,94.0
198,3717,2026,3,346,6,2,480,0,64,1.0,95.0
199,3717,2021,3,358,6,2,481,0,64,1.0,96.0
200,3717,2015,3,352,6,2,482,0,64,1.0,97.0
201,3718,2010,3,346,6,2,483,0,64,1.0,98.0
202,3718,2004,3,358,6,2,484,0,64,1.0,99.0
203,3718,1999,3,352,6,2,485,0,64,1.0,100.0
204,3719,1993,3,346,6,2,486,0,64,1.0,101.0
205,3719,1988,3,358,6,2,487,0,64,1.0,102.0
206,3719,1982,3,352,6,2,488,0,64,1.0,103.0
207,3720,1977,3,364,6,2,489,0,64,1.0,104.0
208,3720,1971,2,376,6,2,490,0,64,1.0,105.0
209,3720,1965,2,370,6,2,491,0,64,1.0,106.0
210,3721,1959,2,364,6,2,492,0,64,1.0,107.0
211,3721,1954,2,376,6,2,493,0,64,1.0,108.0
212,3721,1948,2,388,6,2,494,0,64,1.0,109.0
213,3721,1942,1,382,6,2,495,0,64,1.0,110.0
214,3721,1936,1,376,6,2,496,0,64,1.0,111.0
215,3722,1930,1,370,6,2,497,0,64,1.0,112.0
216,3722,1924,0,382,6,2,498,0,64,1.0,113.0
217,3722,1918,0,394,6,2,499,0,64,1.0,114.0
218,3722,1912,0,388,6,2,500,0,64,1.0,115.0
219,3721,1906,255,400,6,2,501,0,64,1.0,116.0
220,3721,1900,255,394,6,2,502,0,64,1.0,117.0
221,3721,1894,255,388,6,2,503,0,64,1.0,118.0
222,3721,1888,254,400,6,2,504,0,64,1.0,119.0
223,3721,1881,254,412,6,2,505,0,64,1.0,120.0
224,3720,1875,254,424,6,2,506,0,64,1.0,121.0
225,3720,1868,254,418,6,2,507,0,64,1.0,122.0
226,3719,1862,253,412,6,2,508,0,64,1.0,123.0
227,3719,1855,253,406,6,2,509,1,64,1.0,124.0
228,3718,1849,253,418,6,2,510,1,64,1.0,125.0
229,3718,1843,252,430,6,2,511,1,64,1.0,126.0
230,3717,1836,252,424,6,2,512,1,64,1.0,127.0
231,3716,1829,251,436,6,2,513,1,64,1.0,128.0
232,3716,1823,251,448,6,2,514,1,64,1.0,129.0
233,3715,1816,251,442,6,2,515,1,64,1.0,130.0
234,3714,1809,250,454,6,2,516,1,64,1.0,131.0
235,3713,1802,249,448,6,2,517,1,64,1.0,132.0
236,3711,1795,249,456,6,2,518,1,64,1.0,133.0
237,3710,1788,248,450,6,2,519,1,64,1.0,134.0
238,3709,1781,248,444,6,2,520,1,64,1.0,135.0
239,3707,1774,247,456,6,2,521,1,64,1.0,136.0
240,3706,1767,246,464,6,2,522,1,64,1.0,137.0
241,3704,1760,245,458,6,2,523,1,64,1.0,138.0
242,3702,1753,245,452,6,2,524,1,64,1.0,139.0
243,3700,1747,244,460,6,2,525,1,64,1.0,140.0
244,3698,1740,243,468,6,2,526,1,64,1.0,141.0
245,3695,1733,242,462,6,2,527,1,64,1.0,142.0
246,3693,1726,241,456,6,2,528,1,64,1.0,143.0
247,3690,1720,240,450,6,2,529,1,64,1.0,144.0
248,3688,1713,239,458,6,2,530,1,64,1.0,145.0
249,3685,1707,238,466,6,2,531,1,64,1.0,146.0
250,3681,1700,237,460,6,2,532,1,64,1.0,147.0
251,3678,1694,235,468,6,2,533,1,64,1.0,148.0
252,3675,1687,234,476,6,2,534,1,64,1.0,149.0
253,3671,1681,233,470,6,2,535,1,64,1.0,150.0
254,3667,1675,232,464,6,2,536,1,64,1.0,151.0
255,3663,1669,231,458,6,2,537,1,64,1.0,152.0
256,3658,1663,229,452,6,2,538,1,64,1.0,153.0
257,3654,1658,228,460,6,2,539,1,64,1.0,154.0
258,3649,1652,227,468,6,2,540,1,64,1.0,155.0
259,3645,1647,226,462,6,2,541,1,64,1.0,156.0
260,3640,1641,225,470,6,2,542,1,64,1.0,157.0
261,3634,1636,223,478,6,2,543,1,64,1.0,158.0
262,3629,1631,222,486,6,2,544,1,64,1.0,159.0
263,3623,1626,221,480,6,2,545,1,64,1.0,160.0
264,3618,1621,220,474,6,2,546,1,64,1.0,161.0
265,3612,1616,219,468,6,2,547,1,64,1.0,162.0
266,3606,1612,217,476,6,2,548,1,64,1.0,163.0
267,3600,1608,216,470,6,2,549,1,64,1.0,164.0
268,3594,1604,215,464,6,2,550,1,64,1.0,165.0
269,3588,1600,214,457,6,2,551,1,64,1.0,166.0
270,3582,1596,214,451,6,2,552,1,64,1.0,167.0
271,3575,1592,213,459,6,2,553,1,64,1.0,168.0
272,3569,1589,212,467,6,2,554,1,64,1.0,169.0
273,3563,1586,211,475,6,2,555,1,64,1.0,170.0
274,3556,1582,211,483,6,2,556,1,64,1.0,171.0
275,3549,1579,210,477,6,2,557,1,64,1.0,172.0
276,3543,1576,210,471,6,2,558,1,64,1.0,173.0
277,3536,1573,210,479,6,2,559,1,64,1.0,174.0
278,3529,1570,209,487,6,2,560,1,64,1.0,175.0
279,3522,1566,209,495,6,2,561,1,64,1.0,176.0
280,3515,1563,209,503,6,2,562,2,64,1.0,177.0
281,3508,1560,209,511,6,2,563,2,64,1.0,178.0
282,3501,1557,209,519,6,2,564,2,64,1.0,179.0
283,3493,1554,209,527,6,2,565,2,64,1.0,180.0
284,3486,1550,209,519,6,2,566,2,64,1.0,181.0
285,3478,1547,209,527,6,2,567,2,64,1.0,182.0
286,3471,1544,210,519,6,2,568,2,64,1.0,183.0
287,3463,1540,210,511,6,2,569,2,64,1.0,184.0
288,3456,1537,210,505,6,2,570,2,64,1.0,185.0
289,3449,1534,211,499,6,2,571,2,64,1.0,186.0
290,3442,1530,211,507,6,2,572,2,64,1.0,187.0
291,3435,1527,212,500,6,2,573,2,64,1.0,188.0
292,3428,1523,212,508,6,2,574,2,64,1.0,189.0
293,3421,1520,213,502,6,2,575,2,64,1.0,190.0
294,3414,1516,213,510,6,2,576,2,64,1.0,191.0
295,3407,1512,214,518,6,2,577,2,64,1.0,192.0
296,3400,1508,215,510,6,2,578,2,64,1.0,193.0
297,3393,1504,216,518,6,2,579,2,64,1.0,194.0
298,3386,1499,217,509,6,2,580,2,64,1.0,195.0
299,3380,1495,218,517,6,2,581,2,64,1.0,196.0
300,3373,1490,219,509,6,2,582,2,64,1.0,197.0
301,3367,1486,220,517,6,2,583,2,64,1.0,198.0
302,3360,1481,221,509,6,2,584,2,64,1.0,199.0
303,3354,1475,222,517,6,2,585,2,64,1.0,200.0
304,3348,1470,223,525,6,2,586,2,64,1.0,201.0
305,3342,1465,224,517,6,2,587,2,64,1.0,202.0
306,3336,1459,225,508,6,2,588,2,64,1.0,203.0
307,3331,1453,226,516,6,2,589,2,64,1.0,204.0
308,3325,1447,227,508,6,2,590,2,64,1.0,205.0
309,3320,1441,228,516,6,2,591,2,64,1.0,206.0
310,3315,1435,229,508,6,2,592,2,64,1.0,207.0
311,3310,1429,230,502,6,2,593,2,64,1.0,208.0
312,3305,1423,231,495,6,2,594,2,64,1.0,209.0
313,3301,1416,232,489,6,2,595,2,64,1.0,210.0
314,3296,1410,232,483,6,2,596,2,64,1.0,211.0
315,3292,1404,233,477,6,2,597,2,64,1.0,212.0
316,3288,1398,234,471,6,2,598,2,64,1.0,213.0
317,3284,1391,234,479,6,2,599,2,64,1.0,214.0
318,3280,1385,235,473,6,2,600,2,64,1.0,215.0
319,3276,1379,235,466,6,2,601,2,64,1.0,216.0
320,3273,1372,235,474,6,2,602,2,64,1.0,217.0
321,3269,1366,235,468,6,2,603,2,64,1.0,218.0
322,3265,1360,236,462,6,2,604,2,64,1.0,219.0
323,3262,1353,236,456,6,2,605,3,64,1.0,220.0
324,3258,1347,236,450,6,2,606,3,64,1.0,221.0
325,3255,1341,236,444,6,2,607,3,64,1.0,222.0
326,3252,1335,235,438,6,2,608,3,64,1.0,223.0
327,3248,1329,235,432,6,2,609,3,64,1.0,224.0
328,3245,1323,235,426,6,2,610,3,64,1.0,225.0
329,3242,1317,235,420,6,2,611,3,64,1.0,226.0
330,3238,1312,234,414,6,2,612,3,64,1.0,227.0
331,3235,1306,234,426,6,2,613,3,64,1.0,228.0
332,3231,1300,234,438,6,2,614,3,64,1.0,229.0
333,3228,1295,233,431,6,2,615,3,64,1.0,230.0
334,3224,1289,233,425,6,2,616,3,64,1.0,231.0
335,3220,1283,232,419,6,2,617,3,64,1.0,232.0
336,3217,1278,231,413,6,2,618,3,64,1.0,233.0
337,3213,1273,231,425,6,2,619,3,64,1.0,234.0
338,3209,1267,230,419,6,2,620,3,64,1.0,235.0
339,3205,1262,229,412,6,2,621,3,64,1.0,236.0
340,3201,1257,228,406,6,2,622,3,64,1.0,237.0
341,3197,1252,227,399,6,2,623,3,64,1.0,238.0
342,3193,1248,227,393,6,2,624,3,64,1.0,239.0
343,3189,1243,225,387,6,2,625,3,64,1.0,240.0
344,3185,1239,224,381,6,2,626,3,64,1.0,241.0
345,3181,1234,223,375,6,2,627,3,64,1.0,242.0
346,3176,1230,222,387,6,2,628,3,64,1.0,243.0
347,3172,1226,221,399,6,2,629,3,64,1.0,244.0
348,3167,1222,220,411,6,2,630,3,64,1.0,245.0
349,3162,1218,219,405,6,2,631,3,64,1.0,246.0
350,3157,1215,217,399,6,2,632,3,64,1.0,247.0
351,3152,1211,216,393,6,2,633,3,64,1.0,248.0
352,3147,1208,215,405,6,2,634,3,64,1.0,249.0
353,3141,1204,214,398,6,2,635,3,64,1.0,250.0
354,3136,1201,212,391,6,2,636,3,64,1.0,251.0
355,3131,1198,211,385,6,2,637,3,64,1.0,252.0
356,3125,1196,210,378,6,2,638,3,64,1.0,253.0
357,3120,1193,209,371,6,2,639,3,64,1.0,254.0
358,3114,1191,208,365,6,2,640,3,64,1.0,255.0
359,3109,1189,206,358,6,2,641,3,64,1.0,256.0
360,3104,1187,205,352,6,2,642,3,64,1.0,257.0
361,3099,1185,204,346,6,2,643,3,64,1.0,258.0
362,3093,1184,203,340,6,2,644,3,64,1.0,259.0
363,3088,1182,203,352,6,2,645,3,64,1.0,260.0
364,3083,1181,202,345,6,2,646,3,64,1.0,261.0
365,3078,1180,201,339,6,2,647,3,64,1.0,262.0
366,3072,1179,200,351,6,2,648,3,64,1.0,263.0
367,3067,1178,200,363,6,2,649,3,64,1.0,264.0
368,3062,1177,199,357,6,2,650,3,64,1.0,265.0
369,3056,1176,199,369,6,2,651,3,64,1.0,266.0
370,3050,1175,199,363,6,2,652,3,64,1.0,267.0
371,3045,1174,198,357,6,2,653,3,64,1.0,268.0
372,3039,1173,198,351,6,2,654,3,64,1.0,269.0
373,3034,1172,198,345,6,2,655,3,64,1.0,270.0
374,3028,1171,198,357,6,2,656,3,64,1.0,271.0
375,3023,1171,198,369,6,2,657,3,64,1.0,272.0
376,3017,1170,198,363,6,2,658,3,64,1.0,273.0
377,3012,1169,198,375,6,2,659,3,64,1.0,274.0
378,3006,1168,198,387,6,2,660,3,64,1.0,275.0
379,3000,1167,198,381,6,2,661,3,64,1.0,276.0
380,2994,1166,198,393,6,2,662,3,64,1.0,277.0
381,2988,1165,198,387,6,2,663,3,64,1.0,278.0
382,2982,1165,199,381,6,2,664,3,64,1.0,279.0
383,2976,1164,199,393,6,2,665,3,64,1.0,280.0
384,2970,1163,199,386,6,2,666,3,64,1.0,281.0
385,2964,1162,199,398,6,2,667,3,64,1.0,282.0
386,2958,1161,200,391,6,2,668,3,64,1.0,283.0
387,2952,1160,200,385,6,2,669,3,64,1.0,284.0
388,2946,1158,200,397,6,2,670,3,64,1.0,285.0
389,2940,1157,201,391,6,2,671,3,64,1.0,286.0
390,2934,1156,201,403,6,2,672,3,64,1.0,287.0
391,2928,1155,202,397,6,2,673,3,64,1.0,288.0
392,2921,1153,202,391,6,2,674,3,64,1.0,289.0
393,2916,1152,203,403,6,2,675,3,64,1.0,290.0
394,2909,1150,204,397,6,2,676,3,64,1.0,291.0
395,2903,1148,204,391,6,2,677,3,64,1.0,292.0
396,2898,1147,205,403,6,2,678,3,64,1.0,293.0
397,2892,1145,206,415,6,2,679,3,64,1.0,294.0
398,2885,1143,206,427,6,2,680,3,64,1.0,295.0
399,2879,1141,207,439,6,2,681,4,64,1.0,296.0
400,2873,1138,208,451,6,2,682,4,64,1.0,297.0
401,2866,1136,208,445,6,2,683,4,64,1.0,298.0
402,2860,1133,209,439,6,2,684,4,64,1.0,299.0
403,2853,1130,210,451,6,2,685,4,64,1.0,300.0
404,2847,1127,211,459,6,2,686,4,64,1.0,301.0
405,2841,1124,212,453,6,2,687,4,64,1.0,302.0
406,2834,1121,213,447,6,2,688,4,64,1.0,303.0
407,2828,1117,214,441,6,2,689,4,64,1.0,304.0
408,2822,1114,215,435,6,2,690,4,64,1.0,305.0
409,2817,1110,217,429,6,2,691,4,64,1.0,306.0
410,2811,1106,218,423,6,2,692,4,64,1.0,307.0
411,2806,1103,219,416,6,2,693,4,64,1.0,308.0
412,2800,1099,220,409,6,2,694,4,64,1.0,309.0
413,2795,1095,221,402,6,2,695,4,64,1.0,310.0
414,2791,1091,222,395,6,2,696,4,64,1.0,311.0
415,2786,1087,223,388,6,2,697,4,64,1.0,312.0
416,2782,1082,224,382,6,2,698,4,64,1.0,313.0
417,2777,1078,224,394,6,2,699,4,64,1.0,314.0
418,2773,1074,225,387,6,2,700,4,64,1.0,315.0
419,2769,1070,226,381,6,2,701,4,64,1.0,316.0
420,2765,1065,226,375,6,2,702,4,64,1.0,317.0
421,2761,1061,227,368,6,2,703,4,64,1.0,318.0
422,2757,1057,227,380,6,2,704,4,64,1.0,319.0
423,2753,1052,227,392,6,2,705,4,64,1.0,320.0
424,2749,1048,227,386,6,2,706,4,64,1.0,321.0
425,2745,1043,227,398,6,2,707,4,64,1.0,322.0
426,2741,1038,228,410,6,2,708,4,64,1.0,323.0
427,2737,1033,227,403,6,2,709,4,64,1.0,324.0
428,2733,1029,227,397,6,2,710,4,64,1.0,325.0
429,2729,1024,227,391,6,2,711,4,64,1.0,326.0
430,2725,1019,227,403,6,2,712,4,64,1.0,327.0
431,2720,1015,227,397,6,2,713,4,64,1.0,328.0
432,2716,1010,227,391,6,2,714,4,64,1.0,329.0
433,2712,1005,226,385,6,2,715,4,64,1.0,330.0
434,2708,1001,226,397,6,2,716,4,64,1.0,331.0
435,2704,996,226,390,6,2,717,4,64,1.0,332.0
436,2700,992,225,383,6,2,718,4,64,1.0,333.0
437,2696,988,225,376,6,2,719,4,64,1.0,334.0
438,2691,984,224,370,6,2,720,4,64,1.0,335.0
439,2687,979,224,363,6,2,721,4,64,1.0,336.0
440,2683,976,223,357,6,2,722,4,64,1.0,337.0
441,2679,972,222,351,6,2,723,4,64,1.0,338.0
442,2675,968,221,345,6,2,724,4,64,1.0,339.0
443,2671,965,221,339,6,2,725,4,64,1.0,340.0
444,2667,961,220,351,6,2,726,4,64,1.0,341.0
445,2663,958,219,345,6,2,727,4,64,1.0,342.0
446,2658,955,218,357,6,2,728,4,64,1.0,343.0
447,2654,951,217,350,6,2,729,4,64,1.0,344.0
448,2649,948,216,344,6,2,730,4,64,1.0,345.0
449,2645,945,215,338,6,2,731,4,64,1.0,346.0
450,2640,943,214,332,6,2,732,4,64,1.0,347.0
451,2636,940,213,325,6,2,733,4,64,1.0,348.0
452,2631,938,211,319,6,2,734,4,64,1.0,349.0
453,2627,935,210,313,6,2,735,4,64,1.0,350.0
454,2622,933,209,306,6,2,736,4,64,1.0,351.0
455,2618,931,208,299,6,2,737,4,64,1.0,352.0
456,2613,930,207,293,6,2,738,4,64,1.0,353.0
457,2609,928,205,286,6,2,739,4,64,1.0,354.0
