step,kart1_X,kart1_Y,kart1_direction,kart1_speed,DrivingMode,GameMode,getFrame,current_checkpoint,surface,reward,total_reward
50,3712,2288,0,0,4,2,332,29,64,-1.0,-33.0
51,3712,2288,0,0,4,2,333,29,64,-1.0,-34.0
52,3712,2288,0,0,4,2,334,29,64,-1.0,-35.0
53,3712,2288,0,0,4,2,335,29,64,-1.0,-36.0
54,3712,2288,0,0,6,2,336,29,64,-1.0,-37.0
55,3712,2288,0,0,6,2,337,29,64,-1.0,-38.0
56,3712,2288,0,2,6,2,338,29,64,1.0,-37.0
57,3712,2287,0,4,6,2,339,29,64,1.0,-36.0
58,3712,2287,0,6,6,2,340,29,64,1.0,-35.0
59,3712,2287,0,8,6,2,341,29,64,1.0,-34.0
60,3712,2287,0,10,6,2,342,29,64,1.0,-33.0
61,3712,2287,0,12,6,2,343,29,64,1.0,-32.0
62,3712,2287,0,14,6,2,344,29,64,1.0,-31.0
63,3712,2287,0,16,6,2,345,29,64,1.0,-30.0
64,3712,2287,0,18,6,2,346,29,64,1.0,-29.0
65,3712,2286,0,20,6,2,347,29,64,1.0,-28.0
66,3712,2286,0,22,6,2,348,29,64,1.0,-27.0
67,3712,2286,0,24,6,2,349,29,64,1.0,-26.0
68,3712,2285,1,26,6,2,350,29,64,0.0,-26.0
69,3712,2285,1,28,6,2,351,29,64,-1.0,-27.0
70,3712,2284,1,30,6,2,352,29,64,-1.0,-28.0
71,3712,2284,1,32,6,2,353,29,64,-1.0,-29.0
72,3712,2284,1,34,6,2,354,29,64,-1.0,-30.0
73,3712,2283,1,36,6,2,355,29,64,-1.0,-31.0
74,3712,2282,1,38,6,2,356,29,64,-1.0,-32.0
75,3712,2282,1,40,6,2,357,29,64,-1.0,-33.0
76,3712,2281,1,42,6,2,358,29,64,-1.0,-34.0
77,3712,2281,1,44,6,2,359,29,64,-1.0,-35.0
78,3712,2280,1,46,6,2,360,29,64,-1.0,-36.0
79,3712,2279,1,48,6,2,361,29,64,-1.0,-37.0
80,3712,2279,1,50,6,2,362,29,64,-1.0,-38.0
81,3712,2278,1,52,6,2,363,29,64,-1.0,-39.0
82,3712,2277,1,54,6,2,364,29,64,-1.0,-40.0
83,3712,2276,1,56,6,2,365,29,64,-1.0,-41.0
84,3712,2275,1,58,6,2,366,29,64,-1.0,-42.0
85,3712,2274,1,60,6,2,367,29,64,-1.0,-43.0
86,3712,2273,1,62,6,2,368,29,64,-1.0,-44.0
87,3712,2272,1,64,6,2,369,29,64,-1.0,-45.0
88,3712,2272,1,70,6,2,370,29,64,-1.0,-46.0
89,3712,2270,1,76,6,2,371,29,64,-1.0,-47.0
90,3712,2269,1,82,6,2,372,29,64,-1.0,-48.0
91,3712,2268,2,88,6,2,373,29,64,-1.0,-49.0
92,3712,2267,2,94,6,2,374,29,64,-1.0,-50.0
93,3712,2265,1,100,6,2,375,29,64,-1.0,-51.0
94,3712,2264,1,106,6,2,376,29,64,-1.0,-52.0
95,3712,2262,2,112,6,2,377,29,64,-1.0,-53.0
96,3712,2260,2,118,6,2,378,29,64,-1.0,-54.0
97,3712,2258,1,124,6,2,379,29,64,-1.0,-55.0
98,3712,2257,1,130,6,2,380,29,64,-1.0,-56.0
99,3712,2254,1,134,6,2,381,29,64,-1.0,-57.0
100,3712,2252,1,138,6,2,382,29,64,-1.0,-58.0
101,3712,2250,1,142,6,2,383,29,64,-1.0,-59.0
102,3712,2248,1,146,6,2,384,29,64,-1.0,-60.0
103,3712,2246,1,150,6,2,385,29,64,-1.0,-61.0
104,3712,2243,1,154,6,2,386,29,64,-1.0,-62.0
105,3712,2241,1,158,6,2,387,29,64,-1.0,-63.0
106,3712,2239,0,162,6,2,388,0,64,1.0,-62.0
107,3712,2236,0,166,6,2,389,0,64,-1.0,-63.0
108,3712,2234,0,170,6,2,390,0,64,-1.0,-64.0
109,3712,2231,255,174,6,2,391,0,64,-1.0,-65.0
110,3712,2228,255,178,6,2,392,0,64,-1.0,-66.0
111,3712,2225,255,182,6,2,393,0,64,-1.0,-67.0
112,3712,2223,255,186,6,2,394,0,64,-1.0,-68.0
113,3712,2220,255,190,6,2,395,0,64,-1.0,-69.0
114,3712,2217,255,194,6,2,396,0,64,-1.0,-70.0
115,3712,2214,255,202,6,2,397,0,64,-1.0,-71.0
116,3711,2211,255,210,6,2,398,0,64,-1.0,-72.0
117,3711,2207,254,218,6,2,399,0,64,-1.0,-73.0
118,3711,2204,254,226,6,2,400,0,64,-1.0,-74.0
119,3711,2200,254,234,6,2,401,0,64,-1.0,-75.0
120,3711,2197,254,242,6,2,402,0,64,-1.0,-76.0
121,3710,2193,254,250,6,2,403,0,64,-1.0,-77.0
122,3710,2189,254,258,6,2,404,0,64,-1.0,-78.0
123,3710,2185,254,270,6,2,405,0,64,-1.0,-79.0
124,3710,2181,254,282,6,2,406,0,64,-1.0,-80.0
125,3710,2177,254,294,6,2,407,0,64,-1.0,-81.0
126,3709,2172,254,306,6,2,408,0,64,-1.0,-82.0
127,3709,2167,255,318,6,2,409,0,64,-1.0,-83.0
128,3709,2162,255,330,6,2,410,0,64,-1.0,-84.0
129,3709,2157,255,342,6,2,411,0,64,-1.0,-85.0
130,3708,2152,255,354,6,2,412,0,64,-1.0,-86.0
131,3708,2146,255,366,6,2,413,0,64,-1.0,-87.0
132,3708,2141,255,378,6,2,414,0,64,-1.0,-88.0
133,3708,2135,255,390,6,2,415,0,64,-1.0,-89.0
134,3708,2129,255,402,6,2,416,0,64,-1.0,-90.0
135,3707,2122,255,414,6,2,417,0,64,-1.0,-91.0
136,3707,2116,255,426,6,2,418,0,64,-1.0,-92.0
137,3707,2109,255,438,6,2,419,0,64,-1.0,-93.0
138,3707,2102,255,450,6,2,420,0,64,-1.0,-94.0
139,3706,2095,255,458,6,2,421,0,64,-1.0,-95.0
140,3706,2088,254,466,6,2,422,0,64,-1.0,-96.0
141,3706,2081,254,474,6,2,423,0,64,-1.0,-97.0
142,3705,2074,254,482,6,2,424,0,64,-1.0,-98.0
143,3705,2066,254,490,6,2,425,0,64,-1.0,-99.0
144,3704,2058,253,498,6,2,426,0,64,-1.0,-100.0
145,3704,2051,253,506,6,2,427,0,64,-1.0,-101.0
146,3703,2043,252,514,6,2,428,0,64,-1.0,-102.0
147,3702,2035,252,522,6,2,429,0,64,-1.0,-103.0
148,3702,2027,252,530,6,2,430,0,64,-1.0,-104.0
149,3701,2018,251,538,6,2,431,0,64,-1.0,-105.0
150,3700,2010,251,546,6,2,432,0,64,-1.0,-106.0
151,3698,2002,250,554,6,2,433,0,64,-1.0,-107.0
152,3697,1993,249,562,6,2,434,0,64,-1.0,-108.0
153,3696,1985,249,570,6,2,435,0,64,-1.0,-109.0
154,3694,1976,248,578,6,2,436,0,64,-1.0,-110.0
155,3692,1967,247,582,6,2,437,0,64,-1.0,-111.0
156,3690,1958,246,586,6,2,438,0,64,-1.0,-112.0
157,3688,1949,245,590,6,2,439,0,64,-1.0,-113.0
158,3685,1940,244,594,6,2,440,0,64,-1.0,-114.0
159,3683,1931,243,598,6,2,441,0,64,-1.0,-115.0
160,3680,1923,242,602,6,2,442,0,64,-1.0,-116.0
161,3676,1914,241,606,6,2,443,0,64,-1.0,-117.0
162,3673,1905,240,610,6,2,444,0,64,-1.0,-118.0
163,3669,1896,239,614,6,2,445,0,64,-1.0,-119.0
164,3665,1887,238,618,6,2,446,0,64,-1.0,-120.0
165,3661,1879,236,622,6,2,447,0,64,-1.0,-121.0
166,3656,1870,235,626,6,2,448,0,64,-1.0,-122.0
167,3652,1862,234,630,6,2,449,0,64,-1.0,-123.0
168,3646,1853,233,634,6,2,450,1,64,1.0,-122.0
169,3641,1845,232,638,6,2,451,1,64,-1.0,-123.0
170,3635,1837,231,642,6,2,452,1,64,-1.0,-124.0
171,3629,1829,229,644,6,2,453,1,64,-1.0,-125.0
172,3623,1821,228,646,6,2,454,1,64,-1.0,-126.0
173,3617,1813,227,648,6,2,455,1,64,-1.0,-127.0
174,3610,1805,226,650,6,2,456,1,64,-1.0,-128.0
175,3604,1798,225,652,6,2,457,1,64,-1.0,-129.0
176,3596,1790,224,654,6,2,458,1,64,-1.0,-130.0
177,3589,1783,223,656,6,2,459,1,64,-1.0,-131.0
178,3582,1776,222,658,6,2,460,1,64,-1.0,-132.0
179,3574,1769,221,660,6,2,461,1,64,-1.0,-133.0
180,3566,1762,220,662,6,2,462,1,64,-1.0,-134.0
181,3558,1756,219,664,6,2,463,1,64,-1.0,-135.0
182,3550,1749,219,666,6,2,464,1,64,-1.0,-136.0
183,3542,1743,218,668,6,2,465,1,64,-1.0,-137.0
184,3533,1737,217,670,6,2,466,1,64,-1.0,-138.0
185,3525,1731,216,672,6,2,467,1,64,-1.0,-139.0
186,3516,1725,215,674,6,2,468,1,64,-1.0,-140.0
187,3507,1720,215,676,6,2,469,1,64,-1.0,-141.0
188,3498,1714,214,678,6,2,470,1,64,-1.0,-142.0
189,3489,1709,213,680,6,2,471,1,64,-1.0,-143.0
190,3480,1704,213,682,6,2,472,1,64,-1.0,-144.0
191,3470,1698,213,684,6,2,473,1,64,-1.0,-145.0
192,3461,1693,212,686,6,2,474,1,64,-1.0,-146.0
193,3452,1688,212,688,6,2,475,1,64,-1.0,-147.0
194,3442,1683,212,690,6,2,476,1,64,-1.0,-148.0
195,3433,1678,212,692,6,2,477,1,64,-1.0,-149.0
196,3423,1673,211,694,6,2,478,1,64,-1.0,-150.0
197,3413,1668,211,696,6,2,479,1,64,-1.0,-151.0
198,3404,1663,211,698,6,2,480,2,64,1.0,-150.0
199,3394,1659,211,700,6,2,481,2,64,-1.0,-151.0
200,3384,1654,211,702,6,2,482,2,64,-1.0,-152.0
201,3374,1649,211,704,6,2,483,2,64,-1.0,-153.0
202,3364,1644,211,705,6,2,484,2,64,-1.0,-154.0
203,3355,1639,211,707,6,2,485,2,84,-1.0,-155.0
204,3345,1634,211,691,6,2,486,2,64,-1.0,-156.0
205,3335,1629,211,693,6,2,487,2,64,-1.0,-157.0
206,3325,1624,212,695,6,2,488,2,64,-1.0,-158.0
207,3316,1619,212,697,6,2,489,2,64,-1.0,-159.0
208,3306,1614,212,699,6,2,490,2,64,-1.0,-160.0
209,3296,1609,212,701,6,2,491,2,64,-1.0,-161.0
210,3287,1604,212,703,6,2,492,2,84,-1.0,-162.0
211,3277,1599,212,687,6,2,493,2,64,-1.0,-163.0
212,3267,1594,212,689,6,2,494,2,64,-1.0,-164.0
213,3258,1589,213,691,6,2,495,3,64,1.0,-163.0
214,3248,1583,213,693,6,2,496,3,64,-1.0,-164.0
215,3239,1578,213,695,6,2,497,3,64,-1.0,-165.0
216,3229,1573,213,697,6,2,498,3,84,-1.0,-166.0
217,3220,1568,213,681,6,2,499,3,64,-1.0,-167.0
218,3211,1563,213,683,6,2,500,3,64,-1.0,-168.0
219,3201,1557,213,685,6,2,501,3,64,-1.0,-169.0
220,3192,1552,213,687,6,2,502,3,64,-1.0,-170.0
221,3182,1547,213,689,6,2,503,3,64,-1.0,-171.0
222,3173,1542,213,691,6,2,504,3,64,-1.0,-172.0
223,3164,1537,213,693,6,2,505,3,64,-1.0,-173.0
224,3154,1531,213,695,6,2,506,3,64,-1.0,-174.0
225,3145,1526,213,697,6,2,507,3,64,-1.0,-175.0
226,3135,1521,213,699,6,2,508,3,64,-1.0,-176.0
227,3126,1516,213,701,6,2,509,3,64,-1.0,-177.0
228,3116,1510,213,703,6,2,510,3,64,-1.0,-178.0
229,3106,1505,213,705,6,2,511,3,64,-1.0,-179.0
230,3097,1500,213,707,6,2,512,3,64,-1.0,-180.0
231,3087,1494,213,708,6,2,513,3,64,-1.0,-181.0
232,3077,1489,213,710,6,2,514,3,64,-1.0,-182.0
233,3068,1483,213,711,6,2,515,3,64,-1.0,-183.0
234,3058,1478,213,713,6,2,516,3,64,-1.0,-184.0
235,3048,1472,213,714,6,2,517,3,64,-1.0,-185.0
236,3039,1467,213,716,6,2,518,3,64,-1.0,-186.0
237,3029,1461,213,717,6,2,519,3,64,-1.0,-187.0
238,3019,1456,213,719,6,2,520,3,64,-1.0,-188.0
239,3009,1450,213,720,6,2,521,3,64,-1.0,-189.0
240,2999,1445,213,722,6,2,522,3,64,-1.0,-190.0
241,2990,1439,213,723,6,2,523,3,64,-1.0,-191.0
242,2980,1434,213,725,6,2,524,3,64,-1.0,-192.0
243,2970,1428,213,726,6,2,525,3,64,-1.0,-193.0
244,2960,1423,213,728,6,2,526,3,64,-1.0,-194.0
245,2950,1417,213,729,6,2,527,3,64,-1.0,-195.0
246,2940,1412,213,731,6,2,528,3,64,-1.0,-196.0
247,2930,1406,213,732,6,2,529,3,64,-1.0,-197.0
248,2920,1400,213,734,6,2,530,3,64,-1.0,-198.0
249,2910,1395,213,735,6,2,531,3,64,-1.0,-199.0
250,2900,1389,213,737,6,2,532,3,64,-1.0,-200.0
251,2890,1383,213,738,6,2,533,3,64,-1.0,-201.0
252,2880,1378,213,740,6,2,534,3,64,-1.0,-202.0
253,2870,1372,213,741,6,2,535,4,64,1.0,-201.0
254,2860,1366,213,743,6,2,536,4,64,-1.0,-202.0
255,2850,1360,213,744,6,2,537,4,64,-1.0,-203.0
256,2840,1355,213,746,6,2,538,4,64,-1.0,-204.0
257,2830,1349,213,747,6,2,539,4,64,-1.0,-205.0
258,2820,1343,213,749,6,2,540,4,64,-1.0,-206.0
259,2809,1337,213,750,6,2,541,4,64,-1.0,-207.0
260,2799,1332,213,752,6,2,542,4,64,-1.0,-208.0
261,2789,1326,213,753,6,2,543,4,64,-1.0,-209.0
262,2779,1320,213,755,6,2,544,4,64,-1.0,-210.0
263,2769,1314,213,756,6,2,545,4,64,-1.0,-211.0
264,2758,1308,213,758,6,2,546,4,64,-1.0,-212.0
265,2748,1302,213,759,6,2,547,4,64,-1.0,-213.0
266,2738,1296,213,761,6,2,548,4,64,-1.0,-214.0
267,2727,1291,213,762,6,2,549,4,64,-1.0,-215.0
268,2717,1285,213,764,6,2,550,4,64,-1.0,-216.0
269,2707,1279,213,765,6,2,551,4,64,-1.0,-217.0
270,2696,1273,213,767,6,2,552,4,64,-1.0,-218.0
271,2686,1267,213,768,6,2,553,4,64,-1.0,-219.0
272,2675,1261,213,769,6,2,554,4,64,-1.0,-220.0
273,2665,1255,213,770,6,2,555,4,64,-1.0,-221.0
274,2655,1249,213,771,6,2,556,4,64,-1.0,-222.0
275,2644,1243,213,772,6,2,557,4,64,-1.0,-223.0
276,2634,1237,213,773,6,2,558,4,64,-1.0,-224.0
277,2623,1231,213,774,6,2,559,4,64,-1.0,-225.0
278,2613,1225,213,775,6,2,560,4,64,-1.0,-226.0
279,2602,1219,213,776,6,2,561,4,64,-1.0,-227.0
280,2591,1213,213,777,6,2,562,4,64,-1.0,-228.0
281,2581,1207,213,778,6,2,563,4,64,-1.0,-229.0
282,2570,1201,213,779,6,2,564,4,64,-1.0,-230.0
283,2560,1195,213,780,6,2,565,4,64,-1.0,-231.0
284,2549,1189,213,781,6,2,566,5,64,1.0,-230.0
285,2539,1183,213,782,6,2,567,5,64,-1.0,-231.0
286,2528,1177,213,783,6,2,568,5,64,-1.0,-232.0
287,2517,1171,213,784,6,2,569,5,64,-1.0,-233.0
288,2507,1165,213,785,6,2,570,5,64,-1.0,-234.0
289,2496,1159,213,786,6,2,571,5,64,-1.0,-235.0
290,2485,1153,213,787,6,2,572,5,64,-1.0,-236.0
291,2475,1147,213,788,6,2,573,5,64,-1.0,-237.0
292,2464,1140,213,789,6,2,574,5,64,-1.0,-238.0
293,2453,1134,213,790,6,2,575,5,64,-1.0,-239.0
294,2443,1128,213,791,6,2,576,5,64,-1.0,-240.0
295,2432,1122,213,792,6,2,577,5,64,-1.0,-241.0
296,2421,1116,213,793,6,2,578,5,64,-1.0,-242.0
297,2410,1110,213,794,6,2,579,5,64,-1.0,-243.0
298,2400,1104,213,795,6,2,580,5,64,-1.0,-244.0
299,2389,1098,213,796,6,2,581,5,64,-1.0,-245.0
300,2378,1091,213,797,6,2,582,5,64,-1.0,-246.0
301,2367,1085,213,798,6,2,583,5,64,-1.0,-247.0
302,2356,1079,213,799,6,2,584,5,64,-1.0,-248.0
303,2345,1073,213,800,6,2,585,5,64,-1.0,-249.0
304,2335,1067,213,801,6,2,586,5,64,-1.0,-250.0
305,2324,1060,213,802,6,2,587,5,64,-1.0,-251.0
306,2313,1054,213,803,6,2,588,5,64,-1.0,-252.0
307,2302,1048,213,804,6,2,589,6,64,1.0,-251.0
308,2291,1042,213,805,6,2,590,6,64,-1.0,-252.0
309,2280,1035,213,806,6,2,591,6,64,-1.0,-253.0
310,2269,1029,213,807,6,2,592,6,64,-1.0,-254.0
311,2258,1023,213,808,6,2,593,6,64,-1.0,-255.0
312,2247,1017,213,809,6,2,594,6,64,-1.0,-256.0
313,2236,1010,213,810,6,2,595,6,64,-1.0,-257.0
314,2225,1004,213,811,6,2,596,6,64,-1.0,-258.0
315,2214,998,213,812,6,2,597,6,64,-1.0,-259.0
316,2203,991,213,813,6,2,598,6,64,-1.0,-260.0
317,2192,985,213,814,6,2,599,6,64,-1.0,-261.0
318,2181,979,213,815,6,2,600,6,64,-1.0,-262.0
319,2170,972,213,816,6,2,601,6,64,-1.0,-263.0
320,2159,966,213,817,6,2,602,6,64,-1.0,-264.0
321,2148,960,213,818,6,2,603,6,64,-1.0,-265.0
322,2137,953,213,819,6,2,604,6,64,-1.0,-266.0
323,2126,947,214,820,6,2,605,6,64,-1.0,-267.0
324,2115,941,214,821,6,2,606,6,64,-1.0,-268.0
325,2104,934,214,822,6,2,607,6,64,-1.0,-269.0
326,2092,928,214,823,6,2,608,6,64,-1.0,-270.0
327,2081,921,214,824,6,2,609,6,64,-1.0,-271.0
328,2070,915,214,825,6,2,610,6,64,-1.0,-272.0
329,2059,908,214,826,6,2,611,6,64,-1.0,-273.0
330,2048,902,214,827,6,2,612,6,64,-1.0,-274.0
331,2037,896,214,828,6,2,613,6,64,-1.0,-275.0
332,2025,889,214,829,6,2,614,6,64,-1.0,-276.0
333,2014,883,214,830,6,2,615,6,64,-1.0,-277.0
334,2003,876,214,831,6,2,616,6,64,-1.0,-278.0
335,1992,870,214,832,6,2,617,6,64,-1.0,-279.0
336,1980,863,214,833,6,2,618,6,64,-1.0,-280.0
337,1969,857,214,833,6,2,619,6,64,-1.0,-281.0
338,1958,850,214,834,6,2,620,6,64,-1.0,-282.0
339,1947,844,214,834,6,2,621,6,64,-1.0,-283.0
340,1935,837,214,835,6,2,622,6,64,-1.0,-284.0
341,1924,831,214,835,6,2,623,6,64,-1.0,-285.0
342,1913,824,214,836,6,2,624,6,64,-1.0,-286.0
343,1901,818,214,836,6,2,625,6,64,-1.0,-287.0
344,1890,811,214,837,6,2,626,6,64,-1.0,-288.0
345,1879,805,213,837,6,2,627,6,64,-1.0,-289.0
346,1867,798,213,838,6,2,628,6,64,-1.0,-290.0
347,1856,792,213,838,6,2,629,6,64,-1.0,-291.0
348,1845,785,213,839,6,2,630,7,64,1.0,-290.0
349,1833,779,213,839,6,2,631,7,64,-1.0,-291.0
350,1822,772,213,840,6,2,632,7,64,-1.0,-292.0
351,1810,766,213,840,6,2,633,7,64,-1.0,-293.0
352,1799,759,213,841,6,2,634,7,64,-1.0,-294.0
353,1788,753,213,841,6,2,635,7,64,-1.0,-295.0
354,1776,746,213,842,6,2,636,7,64,-1.0,-296.0
355,1765,740,213,842,6,2,637,7,64,-1.0,-297.0
356,1753,733,213,843,6,2,638,7,64,-1.0,-298.0
357,1742,727,213,843,6,2,639,7,64,-1.0,-299.0
358,1730,720,213,844,6,2,640,7,64,-1.0,-300.0
359,1719,714,213,844,6,2,641,7,64,-1.0,-301.0
360,1707,707,213,845,6,2,642,7,64,-1.0,-302.0
361,1696,701,213,845,6,2,643,7,64,-1.0,-303.0
362,1684,694,213,846,6,2,644,7,64,-1.0,-304.0
363,1673,688,213,846,6,2,645,7,64,-1.0,-305.0
364,1661,682,213,847,6,2,646,7,64,-1.0,-306.0
365,1649,675,213,847,6,2,647,7,64,-1.0,-307.0
366,1638,669,213,848,6,2,648,7,64,-1.0,-308.0
367,1626,662,213,848,6,2,649,7,64,-1.0,-309.0
368,1615,656,212,849,6,2,650,7,64,-1.0,-310.0
369,1603,650,212,849,6,2,651,7,64,-1.0,-311.0
370,1591,644,212,850,6,2,652,7,64,-1.0,-312.0
371,1579,637,212,850,6,2,653,7,64,-1.0,-313.0
372,1568,631,212,851,6,2,654,7,64,-1.0,-314.0
373,1556,625,212,851,6,2,655,7,64,-1.0,-315.0
374,1544,619,212,852,6,2,656,7,64,-1.0,-316.0
375,1532,613,212,852,6,2,657,7,64,-1.0,-317.0
376,1520,607,212,853,6,2,658,7,64,-1.0,-318.0
377,1509,601,212,853,6,2,659,7,64,-1.0,-319.0
378,1497,595,212,854,6,2,660,7,64,-1.0,-320.0
379,1485,588,211,854,6,2,661,7,64,-1.0,-321.0
380,1473,582,211,855,6,2,662,7,64,-1.0,-322.0
381,1461,576,211,855,6,2,663,7,64,-1.0,-323.0
382,1449,571,211,856,6,2,664,7,64,-1.0,-324.0
383,1437,565,211,856,6,2,665,7,64,-1.0,-325.0
384,1425,559,211,857,6,2,666,7,64,-1.0,-326.0
385,1413,553,210,857,6,2,667,7,64,-1.0,-327.0
386,1401,547,210,858,6,2,668,7,64,-1.0,-328.0
387,1389,542,210,858,6,2,669,7,64,-1.0,-329.0
388,1376,536,210,859,6,2,670,7,64,-1.0,-330.0
389,1364,530,210,859,6,2,671,7,64,-1.0,-331.0
390,1352,524,210,860,6,2,672,7,64,-1.0,-332.0
391,1340,519,210,860,6,2,673,8,64,1.0,-331.0
392,1328,513,210,861,6,2,674,8,64,-1.0,-332.0
393,1316,507,210,861,6,2,675,8,64,-1.0,-333.0
394,1303,502,210,862,6,2,676,8,64,-1.0,-334.0
395,1291,496,210,862,6,2,677,8,64,-1.0,-335.0
396,1279,490,210,863,6,2,678,8,64,-1.0,-336.0
397,1267,485,210,863,6,2,679,8,64,-1.0,-337.0
398,1254,479,209,864,6,2,680,8,64,-1.0,-338.0
399,1242,474,209,864,6,2,681,8,64,-1.0,-339.0
400,1230,468,209,865,6,2,682,8,64,-1.0,-340.0
401,1217,463,209,865,6,2,683,8,64,-1.0,-341.0
402,1205,458,208,866,6,2,684,8,64,-1.0,-342.0
403,1192,452,208,866,6,2,685,8,64,-1.0,-343.0
404,1180,447,207,867,6,2,686,8,64,-1.0,-344.0
405,1167,443,207,867,6,2,687,8,64,-1.0,-345.0
406,1154,438,206,868,6,2,688,8,64,-1.0,-346.0
407,1142,433,206,868,6,2,689,8,64,-1.0,-347.0
408,1129,429,205,869,6,2,690,8,64,-1.0,-348.0
409,1116,425,204,869,6,2,691,8,64,-1.0,-349.0
410,1103,421,203,870,6,2,692,8,64,-1.0,-350.0
411,1090,417,203,870,6,2,693,8,64,-1.0,-351.0
412,1077,414,202,871,6,2,694,8,64,-1.0,-352.0
413,1063,411,201,871,6,2,695,8,64,-1.0,-353.0
414,1050,408,200,872,6,2,696,8,64,-1.0,-354.0
415,1037,405,199,872,6,2,697,8,64,-1.0,-355.0
416,1023,403,198,873,6,2,698,8,64,-1.0,-356.0
417,1010,401,197,873,6,2,699,8,64,-1.0,-357.0
418,996,399,196,874,6,2,700,8,64,-1.0,-358.0
419,983,398,195,874,6,2,701,8,64,-1.0,-359.0
420,969,397,194,875,6,2,702,8,64,-1.0,-360.0
421,955,396,193,875,6,2,703,8,64,-1.0,-361.0
422,942,396,192,876,6,2,704,8,64,-1.0,-362.0
423,928,396,191,876,6,2,705,8,64,-1.0,-363.0
424,914,397,189,877,6,2,706,8,64,-1.0,-364.0
425,901,398,188,877,6,2,707,8,64,-1.0,-365.0
426,887,399,187,878,6,2,708,9,64,1.0,-364.0
427,873,401,186,878,6,2,709,9,64,-1.0,-365.0
428,860,403,185,879,6,2,710,9,64,-1.0,-366.0
429,846,406,184,879,6,2,711,9,64,-1.0,-367.0
430,833,408,182,880,6,2,712,9,64,-1.0,-368.0
431,819,412,181,880,6,2,713,9,64,-1.0,-369.0
432,806,415,180,881,6,2,714,9,64,-1.0,-370.0
433,793,419,179,881,6,2,715,9,64,-1.0,-371.0
434,780,424,178,882,6,2,716,9,64,-1.0,-372.0
435,767,428,177,882,6,2,717,9,64,-1.0,-373.0
436,754,433,175,883,6,2,718,9,64,-1.0,-374.0
437,741,439,174,883,6,2,719,9,64,-1.0,-375.0
438,729,444,173,884,6,2,720,9,64,-1.0,-376.0
