step,kart1_X,kart1_Y,kart1_direction,kart1_speed,DrivingMode,GameMode,getFrame,current_checkpoint,surface,reward,total_reward
50,3712,2288,0,0,4,2,332,29,64,-1.0,-33.0
51,3712,2288,0,0,4,2,333,29,64,-1.0,-34.0
52,3712,2288,0,0,4,2,334,29,64,-1.0,-35.0
53,3712,2288,0,0,4,2,335,29,64,-1.0,-36.0
54,3712,2288,0,0,6,2,336,29,64,-1.0,-37.0
55,3712,2288,0,0,6,2,337,29,64,-1.0,-38.0
56,3712,2288,0,2,6,2,338,29,64,1.0,-37.0
57,3712,2287,0,4,6,2,339,29,64,1.0,-36.0
58,3712,2287,0,6,6,2,340,29,64,1.0,-35.0
59,3712,2287,0,8,6,2,341,29,64,1.0,-34.0
60,3712,2287,0,10,6,2,342,29,64,1.0,-33.0
61,3712,2287,0,12,6,2,343,29,64,1.0,-32.0
62,3712,2287,0,14,6,2,344,29,64,1.0,-31.0
63,3712,2287,0,16,6,2,345,29,64,1.0,-30.0
64,3712,2287,0,18,6,2,346,29,64,1.0,-29.0
65,3712,2286,0,20,6,2,347,29,64,1.0,-28.0
66,3711,2286,0,22,6,2,348,29,64,1.0,-27.0
67,3711,2286,0,24,6,2,349,29,64,1.0,-26.0
68,3711,2285,0,26,6,2,350,29,64,0.0,-26.0
69,3711,2285,0,28,6,2,351,29,64,-1.0,-27.0
70,3711,2284,1,30,6,2,352,29,64,-1.0,-28.0
71,3711,2284,0,32,6,2,353,29,64,-1.0,-29.0
72,3711,2284,0,34,6,2,354,29,64,-1.0,-30.0
73,3711,2283,1,36,6,2,355,29,64,-1.0,-31.0
74,3711,2282,1,38,6,2,356,29,64,-1.0,-32.0
75,3711,2282,1,40,6,2,357,29,64,-1.0,-33.0
76,3711,2281,1,42,6,2,358,29,64,-1.0,-34.0
77,3711,2281,1,44,6,2,359,29,64,-1.0,-35.0
78,3711,2280,1,46,6,2,360,29,64,-1.0,-36.0
79,3711,2279,1,48,6,2,361,29,64,-1.0,-37.0
80,3711,2279,1,50,6,2,362,29,64,-1.0,-38.0
81,3711,2278,1,52,6,2,363,29,64,-1.0,-39.0
82,3711,2277,1,54,6,2,364,29,64,-1.0,-40.0
83,3712,2276,1,56,6,2,365,29,64,-1.0,-41.0
84,3712,2275,1,58,6,2,366,29,64,-1.0,-42.0
85,3712,2274,1,60,6,2,367,29,64,-1.0,-43.0
86,3712,2273,1,62,6,2,368,29,64,-1.0,-44.0
87,3712,2272,1,64,6,2,369,29,64,-1.0,-45.0
88,3712,2272,1,70,6,2,370,29,64,-1.0,-46.0
89,3712,2270,1,76,6,2,371,29,64,-1.0,-47.0
90,3712,2269,1,82,6,2,372,29,64,-1.0,-48.0
91,3712,2268,1,88,6,2,373,29,64,-1.0,-49.0
92,3712,2267,1,94,6,2,374,29,64,-1.0,-50.0
93,3712,2265,2,100,6,2,375,29,64,-1.0,-51.0
94,3712,2264,2,106,6,2,376,29,64,-1.0,-52.0
95,3712,2262,1,112,6,2,377,29,64,-1.0,-53.0
96,3712,2260,1,118,6,2,378,29,64,-1.0,-54.0
97,3712,2258,2,124,6,2,379,29,64,-1.0,-55.0
98,3712,2257,1,130,6,2,380,29,64,-1.0,-56.0
99,3712,2254,1,134,6,2,381,29,64,-1.0,-57.0
100,3712,2252,1,138,6,2,382,29,64,-1.0,-58.0
101,3712,2250,1,142,6,2,383,29,64,-1.0,-59.0
102,3712,2248,1,146,6,2,384,29,64,-1.0,-60.0
103,3712,2246,1,150,6,2,385,29,64,-1.0,-61.0
104,3712,2243,1,154,6,2,386,29,64,-1.0,-62.0
105,3712,2241,1,158,6,2,387,29,64,-1.0,-63.0
106,3712,2239,1,162,6,2,388,0,64,1.0,-62.0
107,3712,2236,1,166,6,2,389,0,64,-1.0,-63.0
108,3712,2234,1,170,6,2,390,0,64,-1.0,-64.0
109,3712,2231,1,174,6,2,391,0,64,-1.0,-65.0
110,3712,2228,1,178,6,2,392,0,64,-1.0,-66.0
111,3712,2225,1,182,6,2,393,0,64,-1.0,-67.0
112,3713,2223,1,186,6,2,394,0,64,-1.0,-68.0
113,3713,2220,1,190,6,2,395,0,64,-1.0,-69.0
114,3713,2217,1,194,6,2,396,0,64,-1.0,-70.0
115,3713,2214,1,202,6,2,397,0,64,-1.0,-71.0
116,3713,2211,0,210,6,2,398,0,64,-1.0,-72.0
117,3713,2207,0,218,6,2,399,0,64,-1.0,-73.0
118,3713,2204,0,226,6,2,400,0,64,-1.0,-74.0
119,3713,2200,0,234,6,2,401,0,64,-1.0,-75.0
120,3713,2197,255,242,6,2,402,0,64,-1.0,-76.0
121,3712,2193,255,250,6,2,403,0,64,-1.0,-77.0
122,3712,2189,255,258,6,2,404,0,64,-1.0,-78.0
123,3712,2185,254,270,6,2,405,0,64,-1.0,-79.0
124,3712,2181,254,282,6,2,406,0,64,-1.0,-80.0
125,3712,2177,254,294,6,2,407,0,64,-1.0,-81.0
126,3711,2172,253,306,6,2,408,0,64,-1.0,-82.0
127,3711,2167,253,318,6,2,409,0,64,-1.0,-83.0
128,3711,2162,252,330,6,2,410,0,64,-1.0,-84.0
129,3710,2157,252,342,6,2,411,0,64,-1.0,-85.0
130,3709,2152,252,354,6,2,412,0,64,-1.0,-86.0
131,3709,2146,252,366,6,2,413,0,64,-1.0,-87.0
132,3708,2141,252,378,6,2,414,0,64,-1.0,-88.0
133,3707,2135,251,390,6,2,415,0,64,-1.0,-89.0
134,3707,2129,251,402,6,2,416,0,64,-1.0,-90.0
135,3706,2123,252,414,6,2,417,0,64,-1.0,-91.0
136,3705,2116,252,426,6,2,418,0,64,-1.0,-92.0
137,3704,2109,252,438,6,2,419,0,64,-1.0,-93.0
138,3704,2103,252,450,6,2,420,0,64,-1.0,-94.0
139,3703,2096,252,458,6,2,421,0,64,-1.0,-95.0
140,3702,2089,251,466,6,2,422,0,64,-1.0,-96.0
141,3701,2081,251,474,6,2,423,0,64,-1.0,-97.0
142,3700,2074,251,482,6,2,424,0,64,-1.0,-98.0
143,3699,2067,251,490,6,2,425,0,64,-1.0,-99.0
144,3698,2059,251,498,6,2,426,0,64,-1.0,-100.0
145,3697,2051,250,506,6,2,427,0,64,-1.0,-101.0
146,3696,2043,250,514,6,2,428,0,64,-1.0,-102.0
147,3695,2036,250,522,6,2,429,0,64,-1.0,-103.0
148,3694,2027,249,530,6,2,430,0,64,-1.0,-104.0
149,3692,2019,249,538,6,2,431,0,64,-1.0,-105.0
150,3691,2011,248,546,6,2,432,0,64,-1.0,-106.0
151,3689,2003,248,554,6,2,433,0,64,-1.0,-107.0
152,3687,1994,247,562,6,2,434,0,64,-1.0,-108.0
153,3685,1986,246,570,6,2,435,0,64,-1.0,-109.0
154,3683,1977,246,578,6,2,436,0,64,-1.0,-110.0
155,3681,1968,245,582,6,2,437,0,64,-1.0,-111.0
156,3678,1960,244,586,6,2,438,0,64,-1.0,-112.0
157,3675,1951,243,590,6,2,439,0,64,-1.0,-113.0
158,3672,1942,242,594,6,2,440,0,64,-1.0,-114.0
159,3669,1933,241,598,6,2,441,0,64,-1.0,-115.0
160,3666,1925,241,602,6,2,442,0,64,-1.0,-116.0
161,3663,1916,240,606,6,2,443,0,64,-1.0,-117.0
162,3659,1907,238,610,6,2,444,0,64,-1.0,-118.0
163,3655,1899,237,614,6,2,445,0,64,-1.0,-119.0
164,3650,1890,236,618,6,2,446,0,64,-1.0,-120.0
165,3646,1882,235,622,6,2,447,0,64,-1.0,-121.0
166,3641,1873,234,626,6,2,448,0,64,-1.0,-122.0
167,3636,1865,233,630,6,2,449,0,64,-1.0,-123.0
168,3631,1856,232,634,6,2,450,0,64,-1.0,-124.0
169,3625,1848,231,638,6,2,451,1,64,1.0,-123.0
170,3619,1840,230,642,6,2,452,1,64,-1.0,-124.0
171,3613,1832,228,644,6,2,453,1,64,-1.0,-125.0
172,3607,1824,227,646,6,2,454,1,64,-1.0,-126.0
173,3600,1817,226,648,6,2,455,1,64,-1.0,-127.0
174,3593,1809,225,650,6,2,456,1,64,-1.0,-128.0
175,3586,1802,224,652,6,2,457,1,64,-1.0,-129.0
176,3579,1795,223,654,6,2,458,1,64,-1.0,-130.0
177,3571,1788,222,656,6,2,459,1,64,-1.0,-131.0
178,3564,1781,221,658,6,2,460,1,64,-1.0,-132.0
179,3556,1775,220,660,6,2,461,1,64,-1.0,-133.0
180,3548,1768,219,662,6,2,462,1,64,-1.0,-134.0
181,3540,1762,218,664,6,2,463,1,64,-1.0,-135.0
182,3531,1756,217,666,6,2,464,1,64,-1.0,-136.0
183,3523,1750,216,668,6,2,465,1,64,-1.0,-137.0
184,3514,1744,216,670,6,2,466,1,64,-1.0,-138.0
185,3505,1738,215,672,6,2,467,1,64,-1.0,-139.0
186,3496,1733,215,674,6,2,468,1,64,-1.0,-140.0
187,3487,1727,214,676,6,2,469,1,64,-1.0,-141.0
188,3478,1722,214,678,6,2,470,1,64,-1.0,-142.0
189,3469,1717,213,680,6,2,471,1,64,-1.0,-143.0
190,3460,1711,213,682,6,2,472,1,64,-1.0,-144.0
191,3450,1706,213,684,6,2,473,1,84,-1.0,-145.0
192,3441,1701,213,668,6,2,474,1,84,-1.0,-146.0
193,3432,1696,212,652,6,2,475,1,64,-1.0,-147.0
194,3423,1691,212,654,6,2,476,1,64,-1.0,-148.0
195,3414,1686,212,656,6,2,477,1,64,-1.0,-149.0
196,3405,1682,212,658,6,2,478,1,64,-1.0,-150.0
197,3396,1677,212,660,6,2,479,1,64,-1.0,-151.0
198,3387,1672,212,662,6,2,480,2,84,1.0,-150.0
199,3378,1667,212,646,6,2,481,2,64,-1.0,-151.0
200,3369,1662,212,648,6,2,482,2,64,-1.0,-152.0
201,3360,1657,213,650,6,2,483,2,64,-1.0,-153.0
202,3351,1653,213,652,6,2,484,2,84,-1.0,-154.0
203,3342,1648,213,636,6,2,485,2,84,-1.0,-155.0
204,3333,1643,213,620,6,2,486,2,84,-1.0,-156.0
205,3325,1638,213,604,6,2,487,2,84,-1.0,-157.0
206,3317,1633,213,588,6,2,488,2,64,-1.0,-158.0
207,3309,1629,214,592,6,2,489,2,64,-1.0,-159.0
208,3301,1624,214,596,6,2,490,2,64,-1.0,-160.0
209,3292,1620,214,600,6,2,491,2,84,-1.0,-161.0
210,3284,1615,214,584,6,2,492,2,84,-1.0,-162.0
211,3276,1610,214,588,6,2,493,2,84,-1.0,-163.0
212,3268,1606,214,592,6,2,494,2,84,-1.0,-164.0
213,3260,1601,214,596,6,2,495,3,64,1.0,-163.0
214,3252,1596,214,600,6,2,496,3,64,-1.0,-164.0
215,3244,1592,214,604,6,2,497,3,64,-1.0,-165.0
216,3236,1587,214,608,6,2,498,3,64,-1.0,-166.0
217,3228,1582,214,612,6,2,499,3,84,-1.0,-167.0
218,3220,1577,214,596,6,2,500,3,84,-1.0,-168.0
219,3212,1573,214,580,6,2,501,3,84,-1.0,-169.0
220,3204,1568,214,584,6,2,502,3,64,-1.0,-170.0
221,3196,1563,214,588,6,2,503,3,64,-1.0,-171.0
222,3188,1559,214,592,6,2,504,3,64,-1.0,-172.0
223,3180,1554,214,596,6,2,505,3,64,-1.0,-173.0
224,3172,1549,214,600,6,2,506,3,64,-1.0,-174.0
225,3164,1545,214,604,6,2,507,3,84,-1.0,-175.0
226,3156,1540,214,588,6,2,508,3,84,-1.0,-176.0
227,3148,1535,214,592,6,2,509,3,64,-1.0,-177.0
228,3140,1531,214,596,6,2,510,3,64,-1.0,-178.0
229,3132,1526,214,600,6,2,511,3,64,-1.0,-179.0
230,3124,1521,214,604,6,2,512,3,64,-1.0,-180.0
231,3116,1516,214,608,6,2,513,3,64,-1.0,-181.0
232,3107,1511,214,612,6,2,514,3,64,-1.0,-182.0
233,3099,1507,214,616,6,2,515,3,64,-1.0,-183.0
234,3091,1502,214,620,6,2,516,3,64,-1.0,-184.0
235,3083,1497,214,624,6,2,517,3,64,-1.0,-185.0
236,3074,1492,214,628,6,2,518,3,64,-1.0,-186.0
237,3066,1487,214,632,6,2,519,3,64,-1.0,-187.0
238,3057,1482,214,636,6,2,520,3,64,-1.0,-188.0
239,3049,1477,214,640,6,2,521,3,64,-1.0,-189.0
240,3040,1472,214,642,6,2,522,3,64,-1.0,-190.0
241,3031,1466,214,644,6,2,523,3,64,-1.0,-191.0
242,3023,1461,214,646,6,2,524,3,64,-1.0,-192.0
243,3014,1456,214,648,6,2,525,3,64,-1.0,-193.0
244,3005,1451,214,650,6,2,526,3,64,-1.0,-194.0
245,2997,1446,214,652,6,2,527,3,64,-1.0,-195.0
246,2988,1441,214,654,6,2,528,3,64,-1.0,-196.0
247,2979,1435,214,656,6,2,529,3,64,-1.0,-197.0
248,2970,1430,214,658,6,2,530,3,64,-1.0,-198.0
249,2962,1425,214,660,6,2,531,3,64,-1.0,-199.0
250,2953,1420,214,662,6,2,532,3,64,-1.0,-200.0
251,2944,1414,214,664,6,2,533,3,64,-1.0,-201.0
252,2935,1409,214,666,6,2,534,3,64,-1.0,-202.0
253,2926,1404,214,668,6,2,535,3,64,-1.0,-203.0
254,2917,1398,214,670,6,2,536,3,64,-1.0,-204.0
255,2908,1393,214,672,6,2,537,3,64,-1.0,-205.0
256,2899,1387,214,674,6,2,538,3,64,-1.0,-206.0
257,2890,1382,214,676,6,2,539,3,64,-1.0,-207.0
258,2881,1376,214,678,6,2,540,3,64,-1.0,-208.0
259,2872,1371,214,680,6,2,541,4,64,1.0,-207.0
260,2863,1365,214,682,6,2,542,4,64,-1.0,-208.0
261,2854,1360,214,684,6,2,543,4,64,-1.0,-209.0
262,2845,1354,214,686,6,2,544,4,64,-1.0,-210.0
263,2835,1349,214,688,6,2,545,4,64,-1.0,-211.0
264,2826,1343,214,690,6,2,546,4,64,-1.0,-212.0
265,2817,1338,214,692,6,2,547,4,64,-1.0,-213.0
266,2808,1332,214,694,6,2,548,4,64,-1.0,-214.0
267,2798,1326,214,696,6,2,549,4,64,-1.0,-215.0
268,2789,1321,214,698,6,2,550,4,64,-1.0,-216.0
269,2780,1315,214,700,6,2,551,4,64,-1.0,-217.0
270,2770,1309,214,702,6,2,552,4,64,-1.0,-218.0
271,2761,1304,214,704,6,2,553,4,64,-1.0,-219.0
272,2752,1298,214,705,6,2,554,4,64,-1.0,-220.0
273,2742,1292,214,707,6,2,555,4,64,-1.0,-221.0
274,2733,1287,214,708,6,2,556,4,64,-1.0,-222.0
275,2723,1281,214,710,6,2,557,4,64,-1.0,-223.0
276,2714,1275,214,711,6,2,558,4,64,-1.0,-224.0
277,2704,1270,214,713,6,2,559,4,64,-1.0,-225.0
278,2695,1264,214,714,6,2,560,4,64,-1.0,-226.0
279,2685,1258,214,716,6,2,561,4,64,-1.0,-227.0
280,2676,1252,215,717,6,2,562,4,64,-1.0,-228.0
281,2666,1246,215,719,6,2,563,4,64,-1.0,-229.0
282,2656,1241,215,720,6,2,564,4,64,-1.0,-230.0
283,2647,1235,215,722,6,2,565,4,64,-1.0,-231.0
284,2637,1229,215,723,6,2,566,4,64,-1.0,-232.0
285,2627,1223,215,725,6,2,567,4,64,-1.0,-233.0
286,2618,1217,215,726,6,2,568,4,64,-1.0,-234.0
287,2608,1211,215,728,6,2,569,4,64,-1.0,-235.0
288,2598,1205,215,729,6,2,570,4,64,-1.0,-236.0
289,2589,1199,215,731,6,2,571,4,64,-1.0,-237.0
290,2579,1193,215,732,6,2,572,4,64,-1.0,-238.0
291,2569,1187,215,734,6,2,573,4,64,-1.0,-239.0
292,2559,1181,215,735,6,2,574,5,64,1.0,-238.0
293,2550,1175,215,737,6,2,575,5,64,-1.0,-239.0
294,2540,1169,215,738,6,2,576,5,64,-1.0,-240.0
295,2530,1163,215,740,6,2,577,5,64,-1.0,-241.0
296,2520,1157,215,741,6,2,578,5,64,-1.0,-242.0
297,2510,1151,215,743,6,2,579,5,64,-1.0,-243.0
298,2500,1145,215,744,6,2,580,5,64,-1.0,-244.0
299,2491,1139,215,746,6,2,581,5,64,-1.0,-245.0
300,2481,1133,215,747,6,2,582,5,64,-1.0,-246.0
301,2471,1126,215,749,6,2,583,5,64,-1.0,-247.0
302,2461,1120,215,750,6,2,584,5,64,-1.0,-248.0
303,2451,1114,215,752,6,2,585,5,64,-1.0,-249.0
304,2441,1108,215,753,6,2,586,5,64,-1.0,-250.0
305,2431,1102,215,755,6,2,587,5,64,-1.0,-251.0
306,2421,1096,215,756,6,2,588,5,64,-1.0,-252.0
307,2411,1089,215,758,6,2,589,5,64,-1.0,-253.0
308,2401,1083,215,759,6,2,590,5,64,-1.0,-254.0
309,2390,1077,215,761,6,2,591,5,64,-1.0,-255.0
310,2380,1071,215,762,6,2,592,5,64,-1.0,-256.0
311,2370,1064,215,764,6,2,593,5,64,-1.0,-257.0
312,2360,1058,215,765,6,2,594,5,64,-1.0,-258.0
313,2350,1052,215,767,6,2,595,5,64,-1.0,-259.0
314,2340,1046,215,768,6,2,596,5,64,-1.0,-260.0
315,2330,1039,215,769,6,2,597,5,64,-1.0,-261.0
316,2319,1033,215,770,6,2,598,5,64,-1.0,-262.0
317,2309,1027,215,771,6,2,599,5,64,-1.0,-263.0
318,2299,1020,215,772,6,2,600,6,64,1.0,-262.0
319,2289,1014,215,773,6,2,601,6,64,-1.0,-263.0
320,2278,1008,215,774,6,2,602,6,64,-1.0,-264.0
321,2268,1001,215,775,6,2,603,6,64,-1.0,-265.0
322,2258,995,214,776,6,2,604,6,64,-1.0,-266.0
323,2247,989,214,777,6,2,605,6,64,-1.0,-267.0
324,2237,982,214,778,6,2,606,6,64,-1.0,-268.0
325,2226,976,214,779,6,2,607,6,64,-1.0,-269.0
326,2216,970,214,780,6,2,608,6,64,-1.0,-270.0
327,2206,964,214,781,6,2,609,6,64,-1.0,-271.0
328,2195,957,214,782,6,2,610,6,64,-1.0,-272.0
329,2185,951,214,783,6,2,611,6,64,-1.0,-273.0
330,2174,945,214,784,6,2,612,6,64,-1.0,-274.0
331,2164,938,214,785,6,2,613,6,64,-1.0,-275.0
332,2153,932,214,786,6,2,614,6,64,-1.0,-276.0
333,2142,926,214,787,6,2,615,6,64,-1.0,-277.0
334,2132,920,214,788,6,2,616,6,64,-1.0,-278.0
335,2121,913,214,789,6,2,617,6,64,-1.0,-279.0
336,2111,907,214,790,6,2,618,6,64,-1.0,-280.0
337,2100,900,214,791,6,2,619,6,64,-1.0,-281.0
338,2090,894,214,792,6,2,620,6,64,-1.0,-282.0
339,2079,888,214,793,6,2,621,6,64,-1.0,-283.0
340,2068,881,214,794,6,2,622,6,64,-1.0,-284.0
341,2058,875,214,795,6,2,623,6,64,-1.0,-285.0
342,2047,869,214,796,6,2,624,6,64,-1.0,-286.0
343,2036,862,214,797,6,2,625,6,64,-1.0,-287.0
344,2026,856,214,798,6,2,626,6,64,-1.0,-288.0
345,2015,850,214,799,6,2,627,6,64,-1.0,-289.0
346,2004,843,214,800,6,2,628,6,64,-1.0,-290.0
347,1993,837,214,801,6,2,629,6,64,-1.0,-291.0
348,1982,831,214,802,6,2,630,6,64,-1.0,-292.0
349,1972,824,213,803,6,2,631,6,64,-1.0,-293.0
350,1961,818,213,804,6,2,632,6,64,-1.0,-294.0
351,1950,812,213,805,6,2,633,6,64,-1.0,-295.0
352,1939,806,213,806,6,2,634,6,64,-1.0,-296.0
353,1928,800,213,807,6,2,635,6,64,-1.0,-297.0
354,1917,794,212,808,6,2,636,6,64,-1.0,-298.0
355,1906,788,212,809,6,2,637,6,64,-1.0,-299.0
356,1894,782,212,810,6,2,638,6,64,-1.0,-300.0
357,1883,776,212,811,6,2,639,6,64,-1.0,-301.0
358,1872,770,212,812,6,2,640,6,64,-1.0,-302.0
359,1861,764,212,813,6,2,641,6,64,-1.0,-303.0
360,1849,758,211,814,6,2,642,7,64,1.0,-302.0
361,1838,753,211,815,6,2,643,7,64,-1.0,-303.0
362,1827,747,211,816,6,2,644,7,64,-1.0,-304.0
363,1815,741,211,817,6,2,645,7,64,-1.0,-305.0
364,1804,736,211,818,6,2,646,7,64,-1.0,-306.0
365,1792,730,211,819,6,2,647,7,64,-1.0,-307.0
366,1781,724,211,820,6,2,648,7,64,-1.0,-308.0
367,1769,718,211,821,6,2,649,7,64,-1.0,-309.0
368,1758,713,211,822,6,2,650,7,64,-1.0,-310.0
369,1746,707,211,823,6,2,651,7,64,-1.0,-311.0
370,1735,702,211,824,6,2,652,7,64,-1.0,-312.0
371,1723,696,210,825,6,2,653,7,64,-1.0,-313.0
372,1712,690,210,826,6,2,654,7,64,-1.0,-314.0
373,1700,685,210,827,6,2,655,7,64,-1.0,-315.0
374,1688,679,210,828,6,2,656,7,64,-1.0,-316.0
375,1676,674,210,829,6,2,657,7,64,-1.0,-317.0
376,1665,669,210,830,6,2,658,7,64,-1.0,-318.0
377,1653,663,210,831,6,2,659,7,64,-1.0,-319.0
378,1641,658,209,832,6,2,660,7,64,-1.0,-320.0
379,1629,653,209,833,6,2,661,7,64,-1.0,-321.0
380,1617,647,209,833,6,2,662,7,64,-1.0,-322.0
381,1605,642,209,834,6,2,663,7,64,-1.0,-323.0
382,1594,637,209,834,6,2,664,7,64,-1.0,-324.0
383,1582,631,209,835,6,2,665,7,64,-1.0,-325.0
384,1570,626,209,835,6,2,666,7,64,-1.0,-326.0
385,1558,621,209,836,6,2,667,7,64,-1.0,-327.0
386,1546,615,209,836,6,2,668,7,64,-1.0,-328.0
387,1534,610,209,837,6,2,669,7,64,-1.0,-329.0
388,1522,604,209,837,6,2,670,7,64,-1.0,-330.0
389,1510,599,209,838,6,2,671,7,64,-1.0,-331.0
390,1498,594,209,838,6,2,672,7,64,-1.0,-332.0
391,1486,588,209,839,6,2,673,7,64,-1.0,-333.0
392,1474,583,209,839,6,2,674,7,64,-1.0,-334.0
393,1462,578,209,840,6,2,675,7,64,-1.0,-335.0
394,1450,572,209,840,6,2,676,7,64,-1.0,-336.0
395,1438,567,209,841,6,2,677,7,64,-1.0,-337.0
396,1426,562,209,841,6,2,678,7,64,-1.0,-338.0
397,1414,556,209,842,6,2,679,7,64,-1.0,-339.0
398,1402,551,209,842,6,2,680,7,64,-1.0,-340.0
399,1390,545,209,843,6,2,681,7,64,-1.0,-341.0
400,1378,540,209,843,6,2,682,7,64,-1.0,-342.0
401,1366,535,209,844,6,2,683,7,64,-1.0,-343.0
402,1354,529,209,844,6,2,684,7,64,-1.0,-344.0
403,1342,524,209,845,6,2,685,8,64,1.0,-343.0
404,1330,519,209,845,6,2,686,8,64,-1.0,-344.0
405,1318,513,209,846,6,2,687,8,64,-1.0,-345.0
406,1306,508,209,846,6,2,688,8,64,-1.0,-346.0
407,1294,503,209,847,6,2,689,8,64,-1.0,-347.0
408,1282,497,209,847,6,2,690,8,64,-1.0,-348.0
409,1269,492,208,848,6,2,691,8,64,-1.0,-349.0
410,1257,487,208,848,6,2,692,8,64,-1.0,-350.0
411,1245,482,208,839,6,2,693,8,64,-1.0,-351.0
412,1233,477,207,839,6,2,694,8,64,-1.0,-352.0
413,1220,473,207,840,6,2,695,8,64,-1.0,-353.0
414,1208,468,206,840,6,2,696,8,64,-1.0,-354.0
415,1196,464,206,841,6,2,697,8,64,-1.0,-355.0
416,1183,459,205,841,6,2,698,8,64,-1.0,-356.0
417,1171,455,204,842,6,2,699,8,64,-1.0,-357.0
418,1158,452,203,842,6,2,700,8,64,-1.0,-358.0
419,1146,448,203,843,6,2,701,8,64,-1.0,-359.0
420,1133,445,202,843,6,2,702,8,64,-1.0,-360.0
421,1120,442,201,844,6,2,703,8,64,-1.0,-361.0
422,1107,439,200,844,6,2,704,8,64,-1.0,-362.0
423,1094,436,199,845,6,2,705,8,64,-1.0,-363.0
424,1081,434,198,845,6,2,706,8,64,-1.0,-364.0
425,1068,432,197,846,6,2,707,8,64,-1.0,-365.0
426,1055,431,196,846,6,2,708,8,64,-1.0,-366.0
427,1042,429,195,847,6,2,709,8,64,-1.0,-367.0
428,1029,428,194,847,6,2,710,8,64,-1.0,-368.0
429,1015,428,193,848,6,2,711,8,64,-1.0,-369.0
430,1002,428,192,848,6,2,712,8,64,-1.0,-370.0
431,989,428,191,849,6,2,713,8,64,-1.0,-371.0
432,976,428,190,849,6,2,714,8,64,-1.0,-372.0
433,962,429,189,850,6,2,715,8,64,-1.0,-373.0
434,949,430,188,850,6,2,716,8,64,-1.0,-374.0
435,936,432,187,851,6,2,717,8,64,-1.0,-375.0
436,923,434,186,851,6,2,718,8,64,-1.0,-376.0
437,910,436,185,852,6,2,719,8,64,-1.0,-377.0
