step,x_position,y_position,direction,speed,drivingMode,gameMode,frame,current_checkpoint,surface,reward,total_reward
11,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2268, 2268, 2268, 2268, 2268, 2268, 2268, 2268]","[0, 0, 0, 0, 0, 0, 0, 0]","[88, 88, 88, 88, 88, 88, 88, 88]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[373, 373, 373, 373, 373, 373, 373, 373]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
12,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2262, 2262, 2262, 2262, 2262, 2262, 2262, 2262]","[0, 0, 0, 0, 0, 0, 0, 0]","[112, 112, 112, 112, 112, 112, 112, 112]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[377, 377, 377, 377, 377, 377, 377, 377]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
13,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2254, 2254, 2254, 2254, 2254, 2254, 2254, 2254]","[0, 0, 0, 0, 0, 0, 0, 0]","[134, 134, 134, 134, 134, 134, 134, 134]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[381, 381, 381, 381, 381, 381, 381, 381]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
14,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2246, 2246, 2246, 2246, 2246, 2246, 2246, 2246]","[0, 0, 0, 0, 0, 0, 0, 0]","[150, 150, 150, 150, 150, 150, 150, 150]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[385, 385, 385, 385, 385, 385, 385, 385]","[29, 29, 29, 29, 29, 29, 29, 29]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
15,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2236, 2236, 2236, 2236, 2236, 2236, 2236, 2236]","[0, 0, 0, 0, 0, 0, 0, 0]","[166, 166, 166, 166, 166, 166, 166, 166]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[389, 389, 389, 389, 389, 389, 389, 389]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
16,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2225, 2225, 2225, 2225, 2225, 2225, 2225, 2225]","[0, 0, 0, 0, 0, 0, 0, 0]","[182, 182, 182, 182, 182, 182, 182, 182]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[393, 393, 393, 393, 393, 393, 393, 393]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
17,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2214, 2214, 2214, 2214, 2214, 2214, 2214, 2214]","[0, 0, 0, 0, 0, 0, 0, 0]","[202, 202, 202, 202, 202, 202, 202, 202]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[397, 397, 397, 397, 397, 397, 397, 397]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
18,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2200, 2200, 2200, 2200, 2200, 2200, 2200, 2200]","[0, 0, 0, 0, 0, 0, 0, 0]","[234, 234, 234, 234, 234, 234, 234, 234]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[401, 401, 401, 401, 401, 401, 401, 401]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
19,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2185, 2185, 2185, 2185, 2185, 2185, 2185, 2185]","[0, 0, 0, 0, 0, 0, 0, 0]","[270, 270, 270, 270, 270, 270, 270, 270]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[405, 405, 405, 405, 405, 405, 405, 405]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
20,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2167, 2167, 2167, 2167, 2167, 2167, 2167, 2167]","[0, 0, 0, 0, 0, 0, 0, 0]","[318, 318, 318, 318, 318, 318, 318, 318]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[409, 409, 409, 409, 409, 409, 409, 409]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
21,"[3712, 3712, 3712, 3712, 3712, 3712, 3712, 3712]","[2146, 2146, 2146, 2146, 2146, 2146, 2146, 2146]","[0, 0, 0, 0, 0, 0, 0, 0]","[366, 366, 366, 366, 366, 366, 366, 366]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[413, 413, 413, 413, 413, 413, 413, 413]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
22,"[3711, 3711, 3711, 3712, 3711, 3711, 3712, 3711]","[2122, 2122, 2122, 2122, 2122, 2122, 2122, 2122]","[0, 0, 0, 0, 0, 0, 0, 0]","[414, 414, 414, 414, 414, 414, 414, 414]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[417, 417, 417, 417, 417, 417, 417, 417]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
23,"[3711, 3711, 3711, 3711, 3711, 3711, 3711, 3711]","[2095, 2095, 2095, 2095, 2095, 2095, 2095, 2095]","[255, 255, 255, 255, 255, 255, 255, 255]","[458, 458, 458, 458, 458, 458, 458, 458]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[421, 421, 421, 421, 421, 421, 421, 421]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
24,"[3710, 3710, 3710, 3710, 3710, 3710, 3710, 3710]","[2066, 2066, 2066, 2066, 2066, 2066, 2066, 2066]","[253, 253, 253, 254, 253, 253, 254, 253]","[490, 490, 490, 490, 490, 490, 490, 490]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[425, 425, 425, 425, 425, 425, 425, 425]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
25,"[3707, 3707, 3707, 3708, 3707, 3707, 3708, 3707]","[2035, 2035, 2035, 2035, 2035, 2035, 2035, 2035]","[251, 251, 251, 252, 251, 251, 252, 251]","[522, 522, 522, 522, 522, 522, 522, 522]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[429, 429, 429, 429, 429, 429, 429, 429]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
26,"[3702, 3702, 3702, 3703, 3702, 3702, 3703, 3702]","[2002, 2002, 2002, 2002, 2002, 2002, 2002, 2002]","[248, 248, 248, 248, 248, 248, 248, 248]","[554, 554, 554, 554, 554, 554, 554, 554]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[433, 433, 433, 433, 433, 433, 433, 433]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
27,"[3693, 3693, 3693, 3695, 3693, 3693, 3695, 3693]","[1968, 1968, 1968, 1967, 1968, 1968, 1967, 1968]","[243, 243, 243, 245, 243, 243, 245, 243]","[582, 582, 582, 582, 582, 582, 582, 582]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[437, 437, 437, 437, 437, 437, 437, 437]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
28,"[3680, 3680, 3680, 3683, 3680, 3680, 3683, 3680]","[1933, 1933, 1933, 1933, 1933, 1933, 1933, 1933]","[239, 239, 239, 240, 239, 239, 240, 239]","[598, 598, 598, 598, 598, 598, 598, 598]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[441, 441, 441, 441, 441, 441, 441, 441]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
29,"[3663, 3663, 3663, 3667, 3663, 3663, 3667, 3663]","[1900, 1900, 1900, 1899, 1900, 1900, 1899, 1900]","[234, 234, 234, 235, 234, 234, 235, 234]","[578, 590, 590, 614, 578, 590, 614, 578]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[445, 445, 445, 445, 445, 445, 445, 445]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
30,"[3643, 3642, 3642, 3646, 3643, 3642, 3646, 3643]","[1871, 1870, 1870, 1866, 1871, 1870, 1866, 1871]","[229, 229, 229, 230, 229, 229, 230, 229]","[546, 558, 558, 606, 546, 558, 594, 546]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[449, 449, 449, 449, 449, 449, 449, 449]","[0, 0, 0, 0, 0, 0, 0, 0]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
31,"[3621, 3620, 3620, 3623, 3621, 3620, 3624, 3621]","[1846, 1844, 1844, 1837, 1846, 1844, 1838, 1846]","[224, 224, 224, 225, 224, 224, 225, 224]","[514, 526, 526, 574, 514, 526, 562, 514]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[453, 453, 453, 453, 453, 453, 453, 453]","[1, 1, 1, 1, 1, 1, 1, 1]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
32,"[3598, 3596, 3596, 3598, 3598, 3596, 3599, 3598]","[1825, 1823, 1823, 1813, 1825, 1823, 1814, 1825]","[219, 219, 219, 221, 219, 219, 221, 219]","[488, 498, 498, 542, 488, 498, 530, 488]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[457, 457, 457, 457, 457, 457, 457, 457]","[1, 1, 1, 1, 1, 1, 1, 1]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
33,"[3574, 3572, 3572, 3571, 3574, 3572, 3573, 3574]","[1807, 1805, 1805, 1793, 1807, 1805, 1795, 1807]","[215, 215, 215, 216, 215, 215, 216, 215]","[464, 474, 474, 510, 464, 474, 500, 464]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[461, 461, 461, 461, 461, 461, 461, 461]","[1, 1, 1, 1, 1, 1, 1, 1]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
34,"[3549, 3546, 3546, 3544, 3549, 3546, 3547, 3549]","[1794, 1791, 1791, 1777, 1794, 1791, 1779, 1794]","[210, 210, 210, 211, 210, 210, 211, 210]","[440, 450, 450, 486, 440, 450, 476, 440]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[465, 465, 465, 465, 465, 465, 465, 465]","[1, 1, 1, 1, 1, 1, 1, 1]","[64, 64, 64, 64, 64, 64, 64, 64]",[1. 1. 1. 1. 1. 1. 1. 1.],0
35,"[3524, 3521, 3521, 3517, 3524, 3521, 3520, 3524]","[1783, 1780, 1780, 1765, 1783, 1780, 1767, 1783]","[205, 205, 205, 206, 205, 205, 206, 205]","[416, 426, 426, 462, 416, 426, 452, 416]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[469, 469, 469, 469, 469, 469, 469, 469]","[1, 1, 1, 1, 1, 1, 1, 1]","[64, 64, 64, 84, 64, 64, 64, 64]",[ 1.  1.  1. -1.  1.  1.  1.  1.],0
36,"[3499, 3495, 3495, 3490, 3499, 3495, 3494, 3499]","[1777, 1774, 1774, 1757, 1777, 1774, 1759, 1777]","[200, 200, 200, 201, 200, 200, 201, 200]","[392, 402, 402, 438, 392, 402, 428, 392]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[473, 473, 473, 473, 473, 473, 473, 473]","[1, 1, 1, 1, 1, 1, 1, 1]","[84, 84, 84, 64, 84, 84, 64, 84]",[-1. -1. -1.  1. -1. -1. -1. -1.],0
37,"[3476, 3471, 3471, 3464, 3476, 3471, 3468, 3476]","[1773, 1770, 1770, 1752, 1773, 1770, 1754, 1773]","[195, 195, 195, 197, 195, 195, 197, 195]","[368, 378, 378, 414, 368, 378, 404, 368]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[477, 477, 477, 477, 477, 477, 477, 477]","[1, 1, 1, 1, 1, 1, 1, 1]","[84, 84, 84, 84, 84, 84, 84, 84]",[-1. -1. -1. -1. -1. -1. -1. -1.],0
38,"[3453, 3448, 3448, 3438, 3453, 3448, 3443, 3453]","[1772, 1769, 1769, 1750, 1772, 1769, 1753, 1772]","[191, 191, 191, 192, 191, 191, 192, 191]","[344, 354, 354, 390, 344, 354, 380, 344]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[481, 481, 481, 481, 481, 481, 481, 481]","[1, 1, 1, 1, 1, 1, 1, 1]","[84, 84, 84, 84, 84, 84, 84, 84]",[-1. -1. -1. -1. -1. -1. -1. -1.],0
39,"[3432, 3427, 3427, 3415, 3432, 3427, 3420, 3432]","[1774, 1771, 1771, 1751, 1774, 1771, 1754, 1774]","[186, 186, 186, 187, 186, 186, 187, 186]","[320, 330, 330, 366, 320, 330, 356, 320]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[485, 485, 485, 485, 485, 485, 485, 485]","[1, 1, 1, 1, 1, 1, 1, 1]","[84, 84, 84, 84, 84, 84, 84, 84]",[-1. -1. -1. -1. -1. -1. -1. -1.],0
40,"[3413, 3407, 3407, 3393, 3413, 3407, 3399, 3413]","[1778, 1775, 1775, 1755, 1778, 1775, 1758, 1778]","[181, 181, 181, 182, 181, 181, 182, 181]","[296, 306, 306, 342, 296, 306, 332, 296]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[489, 489, 489, 489, 489, 489, 489, 489]","[1, 1, 1, 1, 1, 1, 1, 1]","[84, 84, 84, 84, 84, 84, 84, 84]",[-1. -1. -1. -1. -1. -1. -1. -1.],0
41,"[3396, 3389, 3389, 3373, 3396, 3389, 3379, 3396]","[1784, 1781, 1781, 1761, 1784, 1781, 1764, 1784]","[176, 176, 176, 177, 176, 176, 177, 176]","[272, 282, 282, 318, 272, 282, 308, 272]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[493, 493, 493, 493, 493, 493, 493, 493]","[1, 1, 1, 1, 1, 1, 1, 1]","[84, 84, 84, 84, 84, 84, 84, 84]",[-1. -1. -1. -1. -1. -1. -1. -1.],0
42,"[3381, 3374, 3374, 3355, 3381, 3374, 3362, 3381]","[1790, 1788, 1788, 1769, 1790, 1788, 1771, 1790]","[171, 171, 171, 173, 171, 171, 173, 171]","[250, 258, 258, 294, 250, 258, 284, 250]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[497, 497, 497, 497, 497, 497, 497, 497]","[1, 1, 1, 1, 1, 1, 1, 1]","[84, 84, 84, 84, 84, 84, 84, 84]",[-1. -1. -1. -1. -1. -1. -1. -1.],0
43,"[3368, 3360, 3360, 3339, 3368, 3360, 3347, 3368]","[1799, 1796, 1796, 1778, 1799, 1796, 1780, 1799]","[167, 167, 167, 168, 167, 167, 168, 167]","[234, 240, 240, 270, 234, 240, 260, 234]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[501, 501, 501, 501, 501, 501, 501, 501]","[1, 1, 1, 1, 1, 1, 1, 1]","[84, 84, 84, 84, 84, 84, 84, 84]",[-1. -1. -1. -1. -1. -1. -1. -1.],0
44,"[3357, 3349, 3349, 3326, 3357, 3349, 3334, 3357]","[1807, 1805, 1805, 1788, 1807, 1805, 1789, 1807]","[162, 162, 162, 163, 162, 162, 163, 162]","[218, 224, 224, 248, 218, 224, 242, 218]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[505, 505, 505, 505, 505, 505, 505, 505]","[1, 1, 1, 2, 1, 1, 1, 1]","[84, 84, 84, 84, 84, 84, 84, 84]",[-1. -1. -1. -1. -1. -1. -1. -1.],0
45,"[3348, 3339, 3339, 3315, 3348, 3339, 3324, 3348]","[1817, 1815, 1815, 1798, 1817, 1815, 1799, 1817]","[157, 157, 157, 158, 157, 157, 158, 157]","[202, 208, 208, 232, 202, 208, 226, 202]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[509, 509, 509, 509, 509, 509, 509, 509]","[1, 1, 1, 1, 1, 1, 1, 1]","[84, 84, 84, 84, 84, 84, 84, 84]",[-1. -1. -1. -1. -1. -1. -1. -1.],0
46,"[3340, 3332, 3332, 3306, 3340, 3332, 3315, 3340]","[1827, 1825, 1825, 1809, 1827, 1825, 1810, 1827]","[152, 152, 152, 153, 152, 152, 153, 152]","[186, 192, 192, 216, 186, 192, 210, 186]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[513, 513, 513, 513, 513, 513, 513, 513]","[1, 1, 1, 1, 1, 1, 1, 1]","[84, 84, 84, 84, 84, 84, 84, 84]",[-1. -1. -1. -1. -1. -1. -1. -1.],0
47,"[3334, 3325, 3325, 3299, 3334, 3325, 3308, 3334]","[1836, 1835, 1835, 1820, 1836, 1835, 1821, 1836]","[147, 147, 147, 149, 147, 147, 149, 147]","[170, 176, 176, 200, 170, 176, 194, 170]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[517, 517, 517, 517, 517, 517, 517, 517]","[1, 1, 1, 1, 1, 1, 1, 1]","[84, 84, 84, 84, 84, 84, 84, 84]",[-1. -1. -1. -1. -1. -1. -1. -1.],0
48,"[3330, 3321, 3321, 3294, 3330, 3321, 3303, 3330]","[1846, 1845, 1845, 1831, 1846, 1845, 1831, 1846]","[143, 143, 143, 144, 143, 143, 144, 143]","[154, 160, 160, 184, 154, 160, 178, 154]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[521, 521, 521, 521, 521, 521, 521, 521]","[1, 1, 1, 1, 1, 1, 1, 1]","[84, 84, 84, 84, 84, 84, 84, 84]",[-1. -1. -1. -1. -1. -1. -1. -1.],0
49,"[3327, 3318, 3318, 3290, 3327, 3318, 3299, 3327]","[1854, 1854, 1854, 1841, 1854, 1854, 1841, 1854]","[138, 138, 138, 139, 138, 138, 139, 138]","[138, 144, 144, 168, 138, 144, 162, 138]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[525, 525, 525, 525, 525, 525, 525, 525]","[1, 1, 1, 1, 1, 1, 1, 1]","[84, 84, 84, 84, 84, 84, 84, 84]",[-1. -1. -1. -1. -1. -1. -1. -1.],0
50,"[3325, 3316, 3316, 3288, 3325, 3316, 3297, 3325]","[1863, 1862, 1862, 1851, 1863, 1862, 1851, 1863]","[134, 133, 133, 134, 134, 133, 134, 134]","[122, 128, 128, 152, 122, 128, 146, 122]","[6, 6, 6, 6, 6, 6, 6, 6]","[2, 2, 2, 2, 2, 2, 2, 2]","[529, 529, 529, 529, 529, 529, 529, 529]","[0, 0, 0, 1, 0, 0, 1, 0]","[84, 84, 84, 84, 84, 84, 84, 84]",[-1. -1. -1. -1. -1. -1. -1. -1.],0
